dist,area
99,78689.89999999998
31,14372.400000000001
28,18965.9
28,18965.9
0,33.2
90,26588.78
31,49938.399999999994
7,111126.2
32,44444.4
32,44444.4
7,4662.5
17,46191.92
45,37648.19
21,39866.6
76,22100.899999999998
76,22100.899999999998
21,39866.6
26,28790.550000000003
26,28790.550000000003
26,28790.550000000003
26,28790.550000000003
5,62285.200000000004
5,62285.200000000004
24,0.0
11,45913.53
11,45913.53
0,33.2
27,63253.3
125,18795.199999999997
50,26017.800000000003
53,26088.15
55,62315.2
0,0.0
13,29294.5
13,29294.5
1,0.0
14,58757.19
36,0.0
0,150229.5
13,18700.510000000002
51,49913.700000000004
54,45135.4
9,38471.600000000006
30,0.0
58,30577.299999999996
13,0.0
6,0.0
15,33921.4
17,0.0
52,49120.399999999994
29,53504.50000000001
58,0.0
54,0.0
104,4780.0
0,0.0
63,6022.0
9,434.3
3,2000.1599999999999
3,0.0
24,0.0
6,0.0
1,1088.54
55,62315.2
9,38471.600000000006
30,18156.809999999998
31,96804.04000000002
3,21816.4
53,26088.15
8,0.0
4,33417.0
0,29207.100000000002
39,0.0
20,30511.4
9,63575.15000000001
0,0.0
6,16495.800000000003
16,46141.0
10,72894.44
11,21954.010000000002
0,0.0
52,3655.0
3,11820.800000000003
30,3406.08
24,84540.9
12,0.0
4,0.0
28,11515.11
0,0.0
39,28394.499999999996
6,33616.9
0,0.0
91,34899.9
200,39239.7
73,0.0
22,75981.6
5,3423.8
7,70281.13
14,54217.52
70,45844.399999999994
0,0.0
40,33382.35
4,0.0
36,37153.96
22,956.8
21,0.0
20,19725.5
0,0.0
86,49464.2
116,39256.14000000001
31,66220.90000000001
148,7799.1
6,1706.8000000000002
16,21407.0
22,46407.219999999994
28,11367.8
49,43892.00000000001
10,72894.44
20,39782.31
9,0.0
51,2627.5
12,0.0
79,17058.2
7,21056.2
3,25643.35
73,0.0
28,11367.8
56,70377.1
2,33619.08
40,24543.1
51,52697.40000000001
2,22169.6
5,24710.109999999997
22,19161.1
79,17058.2
47,8976.31
0,0.0
24,20650.86
6,30934.649999999998
0,0.0
8,76919.94
32,79705.8
21,13409.9
29,2077.7
49,26276.7
28,107031.3
42,59046.400000000016
23,930.5000000000001
57,97489.2
1,0.0
0,0.0
43,0.0
2,28719.299999999996
16,23174.010000000002
72,63461.5
36,38046.1
29,0.0
56,70377.1
18,34392.299999999996
59,58806.08
7,46870.00000000001
12,23953.25
9,0.0
4,0.0
23,19726.199999999997
32,77746.5
43,0.0
7,30549.35
3,0.0
19,50823.0
22,46407.219999999994
41,48103.3
12,0.0
33,0.0
45,41238.0
18,34392.299999999996
31,75702.5
19,1980.0
16,0.0
0,0.0
6,62694.5
50,13342.5
14,45254.0
96,25240.2
13,58658.6
50,54659.0
71,28404.2
1,0.0
8,1453.2
96,42304.0
9,0.0
99,15836.400000000001
19,45413.100000000006
8,48816.8
62,51273.1
58,0.0
23,54677.600000000006
24,74005.4
15,48684.100000000006
15,48684.100000000006
141,33491.299999999996
25,76603.6
42,127891.3
15,18339.59
31,59865.9
61,7702.8
57,26156.800000000003
2,7942.599999999999
45,2182.7
0,0.0
5,55132.01
3,0.0
28,7869.4
26,27338.799999999996
36,11165.7
17,55881.49999999999
36,20076.1
29,116123.4
134,58553.1
23,0.0
36,58559.9
4,55168.5
32,14266.6
0,0.0
119,87403.7
35,26918.43
20,18302.0
27,73365.7
56,70377.1
48,43937.6
67,8788.4
53,15555.119999999999
44,78568.7
16,92715.71
67,43796.90000000001
27,64020.79999999999
28,7869.4
16,31285.9
48,90360.69999999998
75,0.0
11,70934.1
4,12899.400000000001
11,5221.969999999999
21,31590.65
49,43892.00000000001
20,23980.3
1,0.0
72,68410.2
4,17560.9
79,17058.2
37,64742.4
59,58806.08
18,22340.899999999998
5,19437.0
13,21956.0
14,19634.100000000002
4,11519.599999999999
58,91401.41
99,56243.7
35,29538.6
59,30754.0
27,0.0
67,43796.90000000001
30,3406.08
8,1930.0
6,67833.5
19,53600.0
21,97742.89
41,44763.75
7,0.0
4,13102.0
9,2319.6
26,25177.32
18,25484.3
32,79705.8
116,39256.14000000001
4,0.0
67,43796.90000000001
75,0.0
147,31499.5
132,35484.0
0,0.0
1,0.0
108,5483.9
11,29525.610000000004
18,1142.4
11,14682.0
99,36521.1
96,42304.0
30,18156.809999999998
43,21939.4
29,2077.7
11,31349.2
19,39179.41
0,1340.1
99,56243.7
116,39256.14000000001
14,56544.1
73,0.0
46,104545.4
0,0.0
17,872.6
0,7535.499999999999
44,8794.5
49,43892.00000000001
44,27650.5
33,80037.07
79,17058.2
17,68150.59999999999
45,25230.7
9,31832.799999999996
16,31285.9
98,23034.199999999997
58,35583.7
24,51227.63999999999
15,22899.81
18,5840.400000000001
53,26088.15
0,0.0
32,79705.8
11,74205.9
6,20397.000000000004
14,60404.23
18,24215.8
3,5702.0
16,79798.20000000001
14,35504.46
11,80177.79999999999
23,37491.9
9,14506.3
17,1311.8
4,14949.400000000001
56,60261.1
17,46191.92
101,26970.440000000002
37,64742.4
5,31487.510000000002
6,43634.0
78,72879.4
116,39256.14000000001
31,35723.090000000004
19,47968.0
15,48684.100000000006
49,4264.5
56,4292.7
39,133875.0
6,14701.9
16,21407.0
36,58559.9
39,28394.499999999996
36,37153.96
3,21137.0
12,88776.0
134,58553.1
51,52697.40000000001
27,3519.0
29,88679.48
24,51227.63999999999
22,19161.1
56,60261.1
20,4222.099999999999
18,12220.3
141,33491.299999999996
0,0.0
10,11879.32
23,54677.600000000006
3,0.0
35,20000.0
35,29538.6
36,38046.1
22,6495.8
48,23071.3
18,16739.4
22,12674.3
25,8708.869999999999
97,40907.1
46,63296.7
16,42108.899999999994
14,0.0
32,4947.5199999999995
19,56338.75000000001
17,35818.0
39,133875.0
54,4199.070000000001
5,55132.01
28,11367.8
182,14800.599999999999
102,33555.6
28,97364.5
30,18156.809999999998
36,58559.9
63,23381.4
142,0.0
3,1970.7
50,5262.3
15,37347.2
26,101246.16
25,637.3
43,21939.4
19,11042.8
1,0.0
5,71872.09999999999
36,38317.5
0,0.0
6,33616.9
20,23980.3
21,29140.7
35,28869.4
1,19234.820000000003
7,23280.800000000003
27,0.0
50,54659.0
11,92919.07
30,44622.479999999996
8,49228.2
21,0.0
0,0.0
2,1834.7
41,0.0
20,3506.9
4,0.0
10,0.0
27,40464.5
13,0.0
8,24542.9
0,0.0
13,20932.280000000006
40,60805.8
39,28394.499999999996
32,4947.5199999999995
90,22086.68
50,59357.40000000001
78,29894.600000000002
10,34918.09999999999
87,63012.939999999995
43,0.0
0,0.0
33,26692.0
0,0.0
5,135.16
6,16495.800000000003
36,58559.9
3,0.0
14,12919.800000000001
41,39522.219999999994
32,4947.5199999999995
7,65979.7
0,0.0
6,0.0
61,35382.79
19,25318.3
3,0.0
52,6959.0
20,23980.3
60,5000.92
29,73463.9
26,54980.700000000004
119,87403.7
10,28883.500000000004
15,29764.49
21,1466.5
15,61731.87999999999
24,74005.4
44,0.0
80,0.0
31,35723.090000000004
6,0.0
41,48103.3
15,48684.100000000006
50,17888.26
14,50324.38
0,2026.1
38,69081.0
31,3251.5099999999998
93,37379.19000000001
7,22832.7
17,32188.109999999997
141,0.0
0,0.0
52,27015.4
56,3891.7000000000003
0,0.0
72,63461.5
53,49794.2
16,92715.71
25,72482.0
33,40592.53999999999
11,26267.62
10,26946.399999999994
50,54659.0
20,27493.8
14,0.0
35,26918.43
12,0.0
16,92715.71
0,0.0
10,140334.9
5,3236.0
24,74005.4
10,159512.71
24,35006.0
78,29894.600000000002
24,135138.0
5,18301.2
17,73800.2
18,0.0
15,83395.09999999999
5,0.0
5,55132.01
18,0.0
51,52697.40000000001
5,62049.2
46,63296.7
41,48103.3
42,67957.27
82,36858.1
7,41649.7
41,48103.3
16,31285.9
23,2557.7
3,13971.3
17,14320.099999999999
12,3065.0
28,28768.900000000005
37,43745.10000000001
8,18344.700000000004
25,67662.97
21,30394.0
7,5088.79
1,393.75
36,36862.1
30,55097.8
7,111126.2
16,0.0
1,0.0
0,0.0
16,39720.200000000004
32,28533.4
26,20894.6
12,1493.3
22,38714.7
50,13342.5
82,53033.8
66,140724.1
36,20076.1
21,97742.89
14,22134.19
0,0.0
22,39283.40000000001
12,35487.63999999999
35,8166.9
13,52819.0
39,22602.8
6,16495.800000000003
21,0.0
46,29126.699999999997
42,6451.3
11,0.0
15,12643.53
20,56871.6
47,86101.70000000001
20,28610.4
5,0.0
29,73912.4
4,0.0
6,44208.3
44,31583.340000000004
4,16778.999999999996
39,85535.58
60,58029.799999999996
101,58516.0
37,21049.9
23,19726.199999999997
5,0.0
118,9230.9
18,34392.299999999996
15,68431.59999999999
14,54217.52
0,0.0
16,15670.689999999999
8,1930.0
27,0.0
73,0.0
58,19463.31
0,0.0
17,14320.099999999999
38,14643.72
14,33724.0
22,46407.219999999994
18,12220.3
20,23980.3
78,20689.8
1,1732.6
19,0.0
1,3320.8999999999996
48,90360.69999999998
3,13591.5
17,63632.409999999996
99,36521.1
89,0.0
37,43745.10000000001
11,13991.7
17,32188.109999999997
50,54659.0
45,55069.7
86,49464.2
11,105189.29999999999
222,18503.9
6,38210.2
10,11879.32
46,29126.699999999997
0,0.0
43,60029.2
53,37863.700000000004
59,5413.000000000001
14,19634.100000000002
46,29126.699999999997
24,21044.350000000002
53,15555.119999999999
14,54217.52
6,68154.90000000001
5,23776.699999999997
52,0.0
0,719.2
16,21407.0
4,17560.9
5,2357.4
20,27725.3
28,16312.099999999999
55,42856.899999999994
239,2410.6499999999996
85,27159.8
18,62621.399999999994
45,9947.8
20,18302.0
36,38572.26
4,47595.310000000005
15,0.0
91,1268.0
23,149306.99999999997
12,22656.9
27,58185.81000000001
30,3406.08
24,84540.9
16,31285.9
8,30126.199999999997
20,28610.4
21,0.0
48,0.0
14,20881.0
27,0.0
14,0.0
15,33921.4
99,56243.7
34,0.0
23,37310.16999999999
9,0.0
39,0.0
52,6959.0
53,37863.700000000004
38,12274.099999999999
3,47337.2
9,24125.6
3,0.0
2,24707.1
64,71593.0
20,18181.49
74,0.0
39,133875.0
144,3075.31
43,26904.8
20,0.0
0,0.0
29,35880.29000000001
58,91401.41
3,47337.2
3,24081.94
41,14299.340000000002
20,114862.0
21,0.0
25,26522.4
2,52988.3
37,64742.4
12,3428.0000000000005
119,87403.7
16,21407.0
28,97364.5
33,0.0
43,0.0
101,0.0
9,48202.0
43,0.0
9,9698.0
25,17640.300000000003
3,20516.699999999997
28,97364.5
0,0.0
43,0.0
46,29126.699999999997
34,0.0
29,10244.6
17,27057.0
3,19132.0
5,26401.7
5,55806.85999999999
3,0.0
43,0.0
37,64742.4
26,0.0
10,1613.5000000000002
23,19726.199999999997
67,43796.90000000001
4,10346.800000000001
0,0.0
29,20567.300000000003
0,0.0
28,65436.600000000006
1,49192.9
0,0.0
10,0.0
0,9273.5
25,23494.729999999996
22,100340.90000000001
1,36869.0
41,48103.3
79,17058.2
43,0.0
32,104376.7
57,26156.800000000003
4,17351.6
16,5584.0
3,17617.7
6,22535.640000000003
0,1791.3
18,19524.089999999997
31,0.0
20,26717.199999999997
22,46679.40000000001
5,55132.01
152,50154.7
99,56243.7
87,18968.379999999997
5,59641.5
6,8386.3
20,54357.400000000016
141,0.0
39,133875.0
17,73800.2
9,1301.1
6,54884.10999999999
81,0.0
60,35627.65
40,61904.56
12,95435.6
42,67957.27
17,32188.109999999997
75,19346.0
0,21891.0
6,53103.47
22,25948.199999999997
19,471.59999999999997
7,9773.400000000001
44,58989.299999999996
63,23381.4
13,96842.7
16,26079.620000000003
34,57826.600000000006
64,71593.0
55,27920.1
21,87272.79999999999
1,0.0
51,24639.0
43,0.0
37,43745.10000000001
5,45201.1
14,26566.6
56,60261.1
113,19542.489999999998
45,25230.7
33,25336.199999999997
32,104376.7
57,26156.800000000003
20,54543.799999999996
33,37986.700000000004
42,67957.27
42,67957.27
0,8512.9
18,7948.619999999999
7,22832.7
5,24710.109999999997
124,47435.99
66,0.0
8,61693.490000000005
33,0.0
102,33555.6
9,19053.7
59,24500.0
18,12220.3
41,33753.1
12,58791.2
0,5764.22
22,0.0
3,0.0
41,0.0
36,20076.1
16,92715.71
72,63461.5
4,4581.400000000001
29,116123.4
7,15262.299999999997
5,83543.59
2,1107.5
3,33099.89
6,23082.469999999998
96,42304.0
24,20650.86
30,95240.3
3,32110.15
24,84540.9
28,20425.399999999998
30,24007.53
33,99560.4
11,3610.8999999999996
124,47435.99
5,55132.01
70,0.0
28,56029.899999999994
0,21109.5
23,44212.600000000006
4,29824.5
47,36693.7
47,36693.7
47,36693.7
12,13486.650000000001
33,32911.93
18,5949.870000000001
42,45508.76
5,0.0
6,0.0
11,0.0
26,5124.4
15,7698.67
60,13421.730000000001
4,63561.68
48,57204.2
11,78009.70000000001
9,44661.03
0,23664.29
5,56384.729999999996
3,39586.270000000004
8,27323.929999999997
6,55210.10999999999
6,55210.10999999999
6,55210.10999999999
6,55210.10999999999
1,44546.43000000001
1,44546.43000000001
1,44546.43000000001
1,44546.43000000001
1,12951.1
0,788.1
6,36532.7
3,62433.80000000001
5,67503.8
8,3282.41
0,10581.2
10,27542.1
7,34426.1
11,21780.0
3,15801.599999999999
3,15801.599999999999
4,45604.819999999985
4,45604.819999999985
4,7314.200000000001
1,0.0
18,50464.6
25,12861.8
28,34723.35
0,0.0
17,71806.48
0,0.0
0,0.0
1,44130.9
9,17265.22
36,43783.23
5,73807.7
2,0.0
8,37382.22
9,35567.0
4,71122.20000000001
6,84801.43
6,2083.1
33,32911.93
1,0.0
13,10778.1
6,13030.3
4,1393.4
16,11154.8
43,17089.44
36,59677.62000000001
17,91861.90000000002
5,67503.8
1,0.0
26,82429.90000000002
26,82429.90000000002
0,33177.4
2,0.0
0,0.0
4,37365.8
11,37214.1
7,54550.04000000001
3,52440.76
6,0.0
27,0.0
4,30551.290000000005
6,0.0
6,0.0
6,0.0
31,68974.56
31,68974.56
31,68974.56
31,68974.56
8,56988.26999999999
2,34326.83
35,27485.9
1,11363.699999999999
9,19813.2
31,65801.20000000001
2,24911.5
2,49734.2
0,18808.4
15,5354.7
4,53887.7
10,29198.399999999998
10,29198.399999999998
13,69187.89
4,96943.21
3,0.0
0,0.0
3,20582.0
3,0.0
40,1829.0
31,37471.61
8,49076.41
3,487.6
7,45107.98999999999
14,12460.6
5,78387.11000000002
12,0.0
5,2262.01
8,8977.710000000001
9,40918.7
1,0.0
18,45622.149999999994
18,45622.149999999994
3,4880.4
62,54261.5
4,103003.64
5,0.0
49,25642.83
38,35906.7
6,0.0
11,52158.1
5,0.0
9,34053.1
11,0.0
11,53091.74000000001
55,5981.05
3,2326.2999999999997
18,32456.75
2,10864.2
7,50769.200000000004
4,24742.7
5,36872.700000000004
5,53827.4
1,0.0
13,110174.60000000002
47,36693.7
10,11333.0
7,64886.999999999985
10,59261.49999999999
6,29644.599999999995
6,29644.599999999995
6,29644.599999999995
1,0.0
17,0.0
13,39097.48
14,0.0
3,35594.0
18,32456.75
36,67944.0
24,44709.5
0,0.0
2,58860.700000000004
2,34968.4
16,35065.770000000004
1,37920.509999999995
11,56076.01
18,26429.37
13,83911.0
6,36859.33
33,2108.2
2,0.0
8,2453.0
35,27485.9
7,38144.799999999996
9,38333.3
35,54590.05999999999
8,1849.9
7,64886.999999999985
55,5981.05
5,397.09
7,54724.990000000005
13,38143.13999999999
4,44359.600000000006
35,7683.1
0,0.0
13,52263.7
8,56988.26999999999
11,78009.70000000001
9,40918.7
22,803610.0
16,6606.599999999999
2,32219.220000000005
0,2070.9
54,46711.399999999994
20,49101.44000000001
0,21877.7
12,13486.650000000001
25,1987.19
8,5424.8
23,44212.600000000006
17,38207.200000000004
1,0.0
2,42362.100000000006
1,15297.5
6,54489.43
20,9864.8
1,0.0
9,64862.00000000001
41,17685.14
2,11936.7
6,26252.6
6,26252.6
6,13030.3
10,35146.7
12,113785.20000000001
0,8354.1
19,34469.05
19,34469.05
18,50464.6
18,50464.6
8,13897.0
21,13416.8
2,21828.109999999997
18,12062.9
18,50464.6
23,72851.71
0,0.0
4,13250.13
15,4642.97
4,130550.55
25,52257.44
33,5057.9400000000005
13,66050.91
32,52038.850000000006
39,71403.61
26,5124.4
40,54224.700000000004
9,39818.47
49,25642.83
5,0.0
13,9186.4
8,98752.73999999999
19,15105.65
7,56110.0
0,6514.499999999999
4,24742.7
7,552.6
8,42388.1
15,822.2
3,41418.7
3,4880.4
43,17089.44
12,26219.4
3,52316.9
5,32136.100000000002
1,0.0
9,35567.0
5,25062.7
22,11892.400000000001
0,11024.199999999999
35,1334.0
28,52392.49999999999
27,67532.08
0,0.0
4,54530.259999999995
36,59292.05
13,125964.90000000001
17,100248.36000000002
49,25642.83
1,0.0
11,18094.399999999998
0,0.0
7,23854.1
0,0.0
1,0.0
38,35906.7
2,10864.2
2,37908.600000000006
2,20063.5
28,32253.610000000004
26,5124.4
6,44222.0
9,54025.3
0,9435.800000000001
6,18112.100000000002
9,67037.4
33,67520.73000000001
33,67520.73000000001
33,67520.73000000001
33,67520.73000000001
3,4880.4
6,56916.94
5,0.0
3,4880.4
33,32911.93
6,18112.100000000002
10,8549.5
4,1389.8
7,19655.5
34,783.5
11,0.0
44,1557.2
4,1389.8
11,58053.04
2,0.0
40,54224.700000000004
16,27127.399999999998
7,40086.17999999999
40,54224.700000000004
16,25577.600000000002
4,52290.15999999999
1,1473.12
10,77885.7
0,34954.100000000006
52,31101.030000000002
39,46728.64000000001
4,45232.049999999996
0,2070.9
12,15019.700000000003
48,19789.0
5,397.09
14,39013.2
16,39670.00000000001
12,0.0
0,0.0
1,7593.0
12,59486.37000000001
2,47090.1
12,59486.37000000001
4,0.0
8,98752.73999999999
9,25765.43
52,31101.030000000002
1,0.0
3,15090.199999999999
4,45232.049999999996
14,0.0
2,3563.86
3,25306.399999999998
5,39179.649999999994
0,33159.2
2,32219.220000000005
8,32032.800000000003
1,18075.4
0,0.0
0,0.0
15,84375.74
12,4961.900000000001
37,3478.66
23,44212.600000000006
0,58547.5
23,44212.600000000006
35,65889.22
1,6287.5
3,47644.630000000005
43,17089.44
6,42306.12
36,59292.05
6,25504.31
7,56110.0
17,30775.9
0,3394.0999999999995
1,43908.2
13,49344.46
11,117696.31999999999
8,56095.149999999994
28,32253.610000000004
0,12539.2
2,8277.73
38,35906.7
4,0.0
13,11170.5
1,0.0
29,58149.82000000001
0,3394.0999999999995
19,40642.4
7,4199.01
0,11024.199999999999
2,64911.5
7,17015.399999999998
2,47904.1
9,237.6
8,9145.449999999999
27,1235.2
33,32911.93
20,5232.37
9,11208.800000000001
7,69873.66
7,45107.98999999999
13,14788.400000000001
0,5341.5
0,729.5
12,13486.650000000001
7,75545.57
23,45693.799999999996
3,0.0
11,24834.28
24,54649.82000000001
20,67180.83
9,0.0
31,37471.61
0,0.0
3,45670.66
21,64401.14
29,0.0
29,12139.1
13,66050.91
1,25401.800000000003
10,77885.7
24,14875.779999999999
23,12508.78
2,0.0
10,0.0
0,38508.399999999994
1,32371.62
5,30942.500000000004
18,58264.899999999994
18,9546.9
8,56095.149999999994
17,30775.9
2,73763.0
5,54853.08999999999
18,60744.48000000001
2,8126.3
6,54278.81
12,59486.37000000001
48,19789.0
16,11154.8
18,45622.149999999994
2,6362.4
36,59292.05
42,27128.5
76,27173.91
5,0.0
1,0.0
0,288.1
0,0.0
6,9155.3
19,11858.5
7,33007.799999999996
0,0.0
6,0.0
0,0.0
5,0.0
6,0.0
6,53140.99999999999
12,65347.200000000004
6,33630.74
11,26754.860000000004
32,6446.78
0,0.0
2,0.0
8,0.0
7,62229.8
1,29353.2
5,0.0
13,20307.98
26,878.0
1,56439.3
42,9117.34
11,35731.5
2,37302.1
0,3771.5
5,72933.66
3,7716.299999999999
13,35735.37
20,0.0
12,36859.2
147,7233.16
11,35731.5
6,80134.09
5,23014.900000000005
4,0.0
12,36859.2
24,40086.95
12,36859.2
26,16262.099999999999
44,33058.6
4,6147.6
28,25477.8
7,0.0
10,0.0
32,56963.9
39,9203.68
31,1893.0
0,0.0
25,36003.3
9,0.0
13,0.0
3,0.0
9,0.0
3,0.0
3,0.0
22,0.0
3,31801.6
10,36689.27
3,0.0
3,3448.7000000000003
21,57367.00000000001
4,0.0
3,0.0
1,0.0
22,0.0
1,0.0
2,0.0
23,4747.8
19,4700.88
13,25497.080000000005
0,0.0
20,94365.34
2,5250.9
21,49399.05
1,46806.7
2,0.0
2,0.0
3,44679.3
2,0.0
2,1648.5
2,9499.6
3,31801.6
7,19627.4
1,0.0
0,4740.74
11,3140.7
0,4026.4000000000005
3,1075.6
8,20288.0
19,24343.449999999997
19,24343.449999999997
28,29133.819999999996
7,19627.4
7,19627.4
7,19627.4
5,0.0
5,0.0
9,4335.1
21,57367.00000000001
8,13571.699999999999
11,0.0
0,246.3
3,0.0
51,56185.229999999996
7,32697.999999999993
12,58604.61999999999
2,0.0
25,79194.01999999999
3,0.0
15,12039.970000000001
1,0.0
4,0.0
4,0.0
8,0.0
0,0.0
2,0.0
3,0.0
8,0.0
4,943.6
101,15197.120000000003
101,15197.120000000003
101,15197.120000000003
75,33292.77
75,33292.77
30,37442.100000000006
19,26046.000000000004
7,44607.75
2,0.0
1,0.0
12,0.0
2,13644.399999999998
4,15938.82
2,23791.0
0,2324.6
5,5302.9
9,0.0
1,0.0
8,14826.000000000002
4,26250.949999999997
44,52461.49999999999
44,52461.49999999999
38,37404.9
38,37404.9
38,37404.9
38,37404.9
6,30377.600000000002
8,30686.559999999998
33,25748.200000000008
0,0.0
0,19453.899999999998
3,0.0
3,0.0
3,0.0
3,0.0
44,52461.49999999999
26,12964.31
7,0.0
2,18856.73
9,28244.5
12,58904.11
3,0.0
12,58904.11
3,32468.1
51,40140.979999999996
16,48763.899999999994
51,40140.979999999996
1,0.0
1,3521.5
12,10967.9
12,0.0
39,17889.600000000002
0,0.0
7,11223.0
34,40051.4
12,42568.36000000001
20,0.0
11,14865.100000000002
18,0.0
18,0.0
18,0.0
18,0.0
0,0.0
9,5223.6
32,487.3
3,19455.4
29,47349.02
15,0.0
12,30435.1
4,0.0
0,0.0
5,0.0
8,48075.7
6,58724.020000000004
11,14865.100000000002
3,0.0
1,0.0
15,25062.6
2,36380.80000000001
0,0.0
6,53140.99999999999
29,0.0
125,4476.1
1,38910.78
0,0.0
25,42077.06
25,42077.06
13,0.0
11,68069.01999999999
5,77881.56
2,0.0
9,0.0
16,0.0
68,16445.52
15,25062.6
8,54420.600000000006
29,12925.960000000001
2,0.0
16,16019.799999999997
0,4595.5
6,0.0
1,0.0
1,0.0
0,0.0
4,0.0
13,20307.98
5,0.0
14,30407.500000000004
0,0.0
4,0.0
5,0.0
13,19185.8
24,11524.2
22,0.0
12,0.0
12,0.0
12,0.0
4,0.0
0,0.0
5,0.0
12,0.0
4,34072.6
7,44607.75
92,16603.98
24,11524.2
3,83045.05
1,3528.8
13,41088.670000000006
28,29133.819999999996
30,37442.100000000006
42,10838.900000000001
4,40451.89
15,0.0
15,44082.76000000001
0,0.0
8,120535.59999999999
3,83045.05
21,49399.05
10,0.0
10,0.0
10,0.0
10,0.0
6,50797.810000000005
4,35748.700000000004
3,52348.89
19,8858.1
7,17548.7
41,6963.79
0,24269.859999999997
0,13558.4
2,259.0
13,19185.8
13,30913.100000000002
8,120535.59999999999
0,26593.900000000005
33,7083.61
14,28407.4
107,17825.2
0,0.0
19,4700.88
10,0.0
12,60011.50000000001
26,61330.39000000001
19,4700.88
6,42350.38
0,0.0
8,0.0
5,0.0
0,0.0
9,0.0
8,29892.270000000004
14,0.0
3,23801.0
17,48357.299999999996
1,7363.749999999999
23,30194.999999999996
24,3155.3
16,68711.20000000001
2,0.0
55,60162.08
11,31409.81
2,12629.15
1,3528.8
1,7363.749999999999
27,0.0
1,0.0
43,53771.37000000001
32,6446.78
75,33292.77
2,0.0
2,17387.800000000003
13,0.0
9,0.0
2,10755.0
6,18363.010000000002
62,36048.979999999996
0,0.0
22,35867.0
19,4700.88
1,0.0
0,543.4
18,13269.300000000001
5,77881.56
27,0.0
14,7548.77
11,68069.01999999999
0,3771.5
4,0.0
26,0.0
21,20393.16
13,20307.98
30,37442.100000000006
3,16285.57
1,0.0
5,0.0
8,0.0
22,0.0
1,0.0
14,33511.1
5,77881.56
11,26754.860000000004
0,0.0
2,8236.5
1,7207.9
0,4792.6
2,8236.5
4,0.0
28,25477.8
5,15542.199999999999
0,0.0
17,13569.1
3,0.0
2,7371.200000000001
10,87926.25000000001
0,0.0
8,34022.97
147,7233.16
35,37168.47
27,0.0
0,48378.9
25,42077.06
15,56581.899999999994
0,45594.2
19,8858.1
2,5646.799999999999
13,19185.8
5,0.0
92,16603.98
92,16603.98
16,0.0
97,19427.3
33,58980.41000000001
0,4213.5
5,0.0
4,0.0
4,0.0
9,0.0
5,0.0
62,70125.1
15,7061.5
19,26046.000000000004
27,0.0
2,8236.5
8,0.0
92,16603.98
1,0.0
10,62266.600000000006
19,11858.5
5,0.0
1,33840.600000000006
0,45594.2
8,0.0
19,11858.5
6,33579.8
0,0.0
15,25062.6
57,13812.58
73,22135.379999999997
18,13269.300000000001
6,0.0
7,6196.0
41,4892.370000000001
0,17954.719999999998
16,43231.05
3,7820.3
0,793.8000000000001
35,20923.199999999997
62,22605.160000000003
17,43929.67999999999
31,9606.4
24,51845.99
29,57701.36
1,8887.18
24,6681.599999999999
51,61478.8
5,26525.580000000005
22,2833.64
32,56273.14
32,56273.14
18,44174.700000000004
18,44174.700000000004
32,4215.6
24,15350.630000000001
106,0.0
29,41284.7
16,53542.50000000001
15,31989.04
1,0.0
9,1506.9
44,38395.60999999999
9,19252.6
93,18355.4
29,57701.36
7,28035.250000000004
17,43929.67999999999
19,92590.70000000001
1,34443.549999999996
8,41733.2
4,314.7
14,25702.499999999996
38,63368.2
23,25474.45
22,91506.81
3,31209.77
3,31209.77
3,31209.77
15,39856.71
32,62366.99999999999
36,0.0
36,0.0
14,7052.3
25,41872.2
25,41872.2
25,41872.2
25,41872.2
41,32254.0
32,32465.140000000003
18,101246.6
0,22332.940000000002
43,79407.75
15,0.0
18,8299.4
60,40005.1
33,55323.1
44,81128.58
27,29324.6
10,10836.82
0,0.0
68,9649.869999999999
19,30737.39
32,20077.85
43,79407.75
15,32700.639999999996
135,4446.719999999999
1,3560.8
2,0.0
1,3637.9
15,6402.0
15,6402.0
15,6402.0
27,47457.78
36,41291.619999999995
0,1524.5
68,9649.869999999999
0,0.0
48,24163.68
32,9046.899999999998
13,19798.97
7,13722.8
1,5743.22
22,44079.259999999995
14,8731.38
6,37739.7
27,5224.98
50,24228.47
23,8271.400000000001
7,26421.829999999994
11,2104.65
8,32877.93
16,0.0
0,0.0
4,0.0
12,238368.4
24,46944.3
38,20795.2
11,35338.69999999999
25,57007.979999999996
0,0.0
5,14284.220000000001
0,0.0
0,0.0
0,0.0
0,0.0
3,17619.3
34,0.0
59,25680.1
2,52930.04000000001
1,0.0
9,73829.56
5,53602.3
34,548.1
9,11258.4
1,2386.84
2,36980.11
14,0.0
1,35596.3
27,37553.00000000001
22,44079.259999999995
7,3365.5
40,16879.939999999995
15,39856.71
38,33608.6
15,36403.299999999996
43,34019.1
43,34019.1
43,34019.1
43,34019.1
7,3122.2
22,3682.2
0,0.0
23,21687.01
7,33407.5
2,3519.6
15,36403.299999999996
15,36403.299999999996
24,35127.25000000001
1,11291.460000000001
10,57357.899999999994
10,7384.700000000001
10,7384.700000000001
10,7384.700000000001
10,7384.700000000001
20,515.3
4,67904.38
4,67904.38
7,38521.6
6,62622.61999999999
32,35926.07
7,17771.0
26,95787.76999999999
0,0.0
14,20231.05
28,20025.370000000003
16,36192.88
44,66085.59
14,20231.05
10,5110.9
11,58151.600000000006
5,29983.800000000003
0,0.0
