,subway_min_dist,subway_250m,subway_500m,bus_stop_min_dist,bus_stop_250m,bus_stop_500m,gov_building_min_dist,gov_building_250m,gov_building_500m,college_min_dist,college_250m,college_500m,school_min_dist,school_250m,school_500m,kgarden_min_dist,kgarden_250m,kgarden_500m,office_min_dist,office_250m,office_500m,food_min_dist,food_250m,food_500m,id
802,10000.0,0,0,3473.7825399336734,0,0,10000.0,0,0,3385.231643197356,0,0,1469.2213246665121,0,0,1039.4228497365657,0,0,481.93349734946656,0,1,168.79212450661515,2,3,7034.0
803,10000.0,0,0,63.35403812840737,3,3,10000.0,0,0,10000.0,0,0,10000.0,0,0,2965.1032258811274,0,0,1121.4266082080267,0,0,124.3583100469904,2,4,7035.0
804,10000.0,0,0,1870.4062382079287,0,0,10000.0,0,0,10000.0,0,0,571.153531386992,0,0,3304.824371434716,0,0,511.4935782763899,0,0,19.57136685175925,2,6,7038.0
805,10000.0,0,0,683.3900933405778,0,0,10000.0,0,0,1663.201157226498,0,0,329.3098933494176,0,2,668.5228092857577,0,0,3391.265807106224,0,0,363.30622916631523,0,1,7045.0
806,818.1313171666037,0,0,54.95417993268903,2,3,64.12907361941681,2,2,377.60134004468944,0,1,1592.585439463197,0,0,190.11249402498154,1,1,141.26161452673972,1,11,93.76909191797282,8,21,7050.0
807,684.7425990139823,0,0,1958.333777835667,0,0,2853.517465343054,0,0,1590.8694857316334,0,0,481.1873120471376,0,1,1647.5549928661749,0,0,51.88695173478695,1,3,0.0,5,6,7052.0
808,10000.0,0,0,169.6079140045553,2,2,10000.0,0,0,4914.930586858758,0,0,5439.958582014992,0,0,4532.307012091886,0,0,668.0683541751085,0,0,7.961664155470236,3,4,7060.0
809,10000.0,0,0,4162.606385066181,0,0,10000.0,0,0,5914.159954825479,0,0,1748.526588918223,0,0,2114.9615110832983,0,0,680.4556817021027,0,0,1357.682065894557,0,0,7063.0
810,10000.0,0,0,10000.0,0,0,10000.0,0,0,10000.0,0,0,8472.664688237666,0,0,8450.808858072789,0,0,10000.0,0,0,466.39500671181383,0,2,7069.0
811,10000.0,0,0,10000.0,0,0,10000.0,0,0,654.216673327995,0,0,1490.8096861106837,0,0,882.0884528510259,0,0,1410.44929543932,0,0,341.29104772256017,0,2,7074.0
812,10000.0,0,0,10000.0,0,0,10000.0,0,0,878.7506033295742,0,0,3103.432768667323,0,0,1585.0603873607938,0,0,1051.8723800264474,0,0,370.44733357841403,0,1,7078.0
813,10000.0,0,0,452.5255896280802,0,2,10000.0,0,0,5309.760082756022,0,0,7414.258698715626,0,0,3934.6920733089255,0,0,5058.317433622607,0,0,1970.7454534702345,0,0,7081.0
814,10000.0,0,0,3630.275254854475,0,0,10000.0,0,0,10000.0,0,0,4079.3229129014003,0,0,185.152833270939,1,1,4004.4370922322746,0,0,2877.2042904011673,0,0,7082.0
815,10000.0,0,0,763.8483463064425,0,0,10000.0,0,0,2170.3882742353744,0,0,1048.8912075601784,0,0,2068.3307872178816,0,0,10000.0,0,0,706.1787147387305,0,0,7094.0
816,10000.0,0,0,635.151206810276,0,0,10000.0,0,0,333.63231348741186,0,1,329.5612760274735,0,1,459.1399527392238,0,1,232.7218363724966,1,1,142.02325182856296,1,1,7097.0
817,10000.0,0,0,73.2583868693161,2,4,10000.0,0,0,2747.375582932458,0,0,2211.7881213856217,0,0,1534.468572981074,0,0,822.0033512119024,0,0,327.39260919310715,0,1,7099.0
818,10000.0,0,0,97.48552560453041,3,5,3136.0003712497682,0,0,315.6108488553705,0,2,557.9322265906478,0,0,224.40721782731228,1,1,1087.5610295187012,0,0,133.37987453006974,1,3,7101.0
819,10000.0,0,0,1207.7754856751988,0,0,10000.0,0,0,123.69803987457713,1,1,640.9409788503511,0,0,5795.056608237747,0,0,829.0162044442604,0,0,94.32161933199903,2,5,7103.0
820,10000.0,0,0,264.0575776294102,0,1,10000.0,0,0,550.7240097145855,0,0,494.0108035009073,0,1,752.5169983489511,0,0,532.4446086783953,0,0,198.74906252770367,1,5,7114.0
821,10000.0,0,0,161.58640097413075,2,5,10000.0,0,0,2843.694893776884,0,0,813.3290610494696,0,0,332.8022874490034,0,1,994.6748754899178,0,0,206.46454751781798,1,1,7119.0
822,10000.0,0,0,93.96171308222502,2,4,10000.0,0,0,10000.0,0,0,1030.1792575914362,0,0,846.9931065605255,0,0,1595.3300433351449,0,0,1266.855507532437,0,0,7127.0
823,1212.0162373176015,0,0,141.2086276725441,1,2,6795.573817726496,0,0,3303.7407741353754,0,0,1512.4492292599678,0,0,636.1349364636151,0,0,1811.853302478062,0,0,10.926439780184188,5,6,7139.0
824,10000.0,0,0,149.43586907403449,1,1,10000.0,0,0,10000.0,0,0,426.81027191927274,0,1,10000.0,0,0,249.0310755138647,1,3,370.6359486552007,0,2,7155.0
825,2164.146447764011,0,0,296.834442837155,0,10,9540.787980952025,0,0,3029.825516746847,0,0,753.2652060684769,0,0,234.99365649525413,1,2,989.7824647936765,0,0,650.8303679598175,0,0,7159.0
826,10000.0,0,0,67.43468958758723,4,10,10000.0,0,0,279.2657376370056,0,1,437.4547208536115,0,1,900.1732488516604,0,0,695.6838385513256,0,0,370.6394846788093,0,1,7163.0
827,10000.0,0,0,10000.0,0,0,10000.0,0,0,10000.0,0,0,577.3086321156403,0,0,10000.0,0,0,139.76382254392365,1,1,82.439490556329,1,2,7170.0
828,10000.0,0,0,271.3967777395658,0,6,2272.1772812253557,0,0,1228.4065152317326,0,0,912.6136367453375,0,0,2148.9610208037802,0,0,1060.7009808130529,0,0,171.33444962343228,1,1,7178.0
829,3243.2831272128533,0,0,140.3883803348427,6,9,3318.1614603993635,0,0,1128.9619796719753,0,0,326.3564982452019,0,1,382.7928478798706,0,1,217.8176266267749,1,3,81.5835053364501,5,13,7182.0
830,10000.0,0,0,36.68093630998274,4,7,2152.5704376440513,0,0,190.11282236214066,1,1,1129.71985615053,0,0,2738.47229767048,0,0,684.6895463302953,0,0,6.611877967646874,5,6,7188.0
831,10000.0,0,0,317.69424291414236,0,6,10000.0,0,0,1547.574955882732,0,0,1274.7274444418154,0,0,1491.596355527704,0,0,790.8609710327581,0,0,339.5743189245614,0,3,7190.0
832,10000.0,0,0,1457.8242188077613,0,0,10000.0,0,0,4002.7321236632847,0,0,4841.1566729559645,0,0,2196.979156697135,0,0,2929.88262324402,0,0,2049.5078882869375,0,0,7193.0
833,10000.0,0,0,220.76201262120844,2,8,10000.0,0,0,3229.6967902282895,0,0,3735.2043977753997,0,0,2700.6239195313533,0,0,2261.0426850515514,0,0,214.64309733825434,1,3,7214.0
834,10000.0,0,0,1554.0519508454386,0,0,10000.0,0,0,1122.3877698389872,0,0,1211.089602449648,0,0,6882.051719328262,0,0,1314.3054780436858,0,0,291.12548959345617,0,1,7237.0
835,10000.0,0,0,188.3939609209729,2,3,8825.887048127546,0,0,752.1742045514836,0,0,2024.5636940619013,0,0,1214.3314179682986,0,0,141.367315293903,3,3,4.179016575630378,4,6,7239.0
836,10000.0,0,0,5141.624523262583,0,0,10000.0,0,0,6737.690867705625,0,0,731.6046537169526,0,0,1262.6901155837354,0,0,9.783539014118924,1,2,270.65913920394235,0,2,7240.0
837,10000.0,0,0,630.2866438243448,0,0,10000.0,0,0,10000.0,0,0,292.4396994385633,0,1,626.5625546758296,0,0,10000.0,0,0,449.6144510024659,0,1,7243.0
838,10000.0,0,0,47.29731701490108,1,18,141.68811796493935,1,1,403.9825082782554,0,2,324.07048650508693,0,1,298.68257245623505,0,1,45.40466891148782,4,12,8.572992986122411,31,75,7251.0
839,10000.0,0,0,90.82380806827351,5,5,10000.0,0,0,2257.7000260845634,0,0,506.54635705336347,0,0,2765.4364854986666,0,0,126.29052221138706,3,4,380.24586751792594,0,1,7268.0
840,10000.0,0,0,133.24829399512402,3,4,4273.822181741731,0,0,2444.2211130504666,0,0,2033.4627734400658,0,0,1365.4941478790238,0,0,1464.794371528751,0,0,97.10218183753206,4,4,7269.0
841,7663.492469679342,0,0,334.2341331454941,0,6,9241.471417158804,0,0,9605.293138499846,0,0,1397.385807192624,0,0,4014.691441558439,0,0,3470.5305244720735,0,0,1099.3833614231305,0,0,7283.0
842,10000.0,0,0,919.7892935921441,0,0,10000.0,0,0,4924.315342662449,0,0,4905.78958173021,0,0,5155.937274137427,0,0,382.74274289455155,0,1,284.09418516015955,0,3,7292.0
843,10000.0,0,0,83.43655487204279,2,6,2742.004186399372,0,0,1625.5613343618188,0,0,3730.5362761621577,0,0,1302.1489242376572,0,0,489.15882048156266,0,1,508.31134498032503,0,0,7293.0
844,10000.0,0,0,696.5139087450108,0,0,10000.0,0,0,10000.0,0,0,7245.684019966137,0,0,1839.28295240822,0,0,448.0775410705279,0,1,378.5052455942738,0,2,7296.0
845,10000.0,0,0,1106.2335572868735,0,0,10000.0,0,0,756.1149078715854,0,0,10000.0,0,0,950.627330933384,0,0,2674.139461568876,0,0,179.54326282593237,1,2,7297.0
846,10000.0,0,0,299.5931518803926,0,2,10000.0,0,0,742.3286967644555,0,0,1637.3636773539574,0,0,2239.5352095035632,0,0,854.8422737872202,0,0,130.30504757938957,2,26,7301.0
847,1041.706926488693,0,0,704.778886873051,0,0,1038.752133994193,0,0,1136.5841140036832,0,0,1165.079091787303,0,0,1201.9104436409075,0,0,431.69382770530973,0,1,7.8685545098256,7,7,7308.0
848,5276.404544519292,0,0,2062.8900504234584,0,0,7678.831503474306,0,0,4345.435394241676,0,0,3390.37218511597,0,0,681.8833864729849,0,0,868.2645839550553,0,0,232.5001648654723,2,2,7310.0
849,10000.0,0,0,197.76770471041243,2,4,714.8853152382706,0,0,2132.0047106508955,0,0,543.5810105397923,0,0,367.85420342914716,0,1,269.64834472730456,0,1,122.11249243335803,10,27,7329.0
850,10000.0,0,0,264.48838415626307,0,2,10000.0,0,0,10000.0,0,0,1076.4208626958707,0,0,1484.7343727804268,0,0,650.1069780117023,0,0,45.67890744366647,1,14,7341.0
851,10000.0,0,0,3199.205472407815,0,0,10000.0,0,0,3181.5506751823827,0,0,352.1864218771821,0,1,551.4957070921304,0,0,843.830049202705,0,0,101.90437901423542,3,6,7345.0
852,10000.0,0,0,1465.7311569398696,0,0,10000.0,0,0,2679.095138732673,0,0,723.7148123865643,0,0,4701.303084883662,0,0,1385.477989665131,0,0,736.7948653673025,0,0,7350.0
853,10000.0,0,0,911.2702676879627,0,0,10000.0,0,0,10000.0,0,0,10000.0,0,0,10000.0,0,0,10000.0,0,0,174.67186299419603,1,1,7355.0
854,10000.0,0,0,609.6422722915466,0,0,10000.0,0,0,1485.568524096191,0,0,749.4314981214054,0,0,4776.170432100659,0,0,546.2106036768109,0,0,239.04088701298184,1,2,7359.0
855,10000.0,0,0,1561.654652245624,0,0,10000.0,0,0,2088.00316726036,0,0,812.0043684269539,0,0,264.4258395310328,0,3,3072.736786068779,0,0,501.95740739867654,0,0,7361.0
856,10000.0,0,0,343.1992852704551,0,4,1369.834334961536,0,0,10000.0,0,0,1955.732983580369,0,0,4166.479721076534,0,0,571.5610485342897,0,0,290.55994160065967,0,1,7379.0
857,10000.0,0,0,4312.258655874231,0,0,10000.0,0,0,4509.585267332046,0,0,4579.952587713336,0,0,474.6619987250175,0,1,5455.004243612838,0,0,286.1132217463062,0,3,7385.0
858,10000.0,0,0,95.727554198337,2,2,10000.0,0,0,4445.07458555,0,0,4823.42128543558,0,0,4407.655504226001,0,0,7522.73479903344,0,0,53.03854732565485,2,6,7401.0
859,10000.0,0,0,51.85194034125137,4,6,10000.0,0,0,4750.250521500491,0,0,5373.492128401271,0,0,4004.369264095824,0,0,246.28842170698013,1,1,1372.2895653192372,0,0,7403.0
860,10000.0,0,0,10000.0,0,0,10000.0,0,0,10000.0,0,0,10000.0,0,0,8213.591298205776,0,0,10000.0,0,0,121.66717130468751,1,1,7428.0
861,10000.0,0,0,268.47841971966216,0,2,3654.768342520503,0,0,2103.1540968352538,0,0,1401.0751314500421,0,0,234.7796757963811,1,2,601.1863300611828,0,0,324.0559396052873,0,2,7436.0
862,10000.0,0,0,214.40183531365696,4,8,10000.0,0,0,2888.91324997363,0,0,1404.2541794063884,0,0,2449.3322949317726,0,0,856.2206289785831,0,0,432.6690255302583,0,1,7462.0
863,10000.0,0,0,568.0541401039263,0,0,10000.0,0,0,1228.8687378642874,0,0,2026.6370288991325,0,0,1330.310160675932,0,0,1221.0775690331573,0,0,254.37734364291154,0,4,7471.0
864,10000.0,0,0,10000.0,0,0,10000.0,0,0,10000.0,0,0,10000.0,0,0,969.1958849050526,0,0,10000.0,0,0,425.4155888045537,0,1,7477.0
865,10000.0,0,0,10000.0,0,0,10000.0,0,0,10000.0,0,0,10000.0,0,0,10000.0,0,0,10000.0,0,0,10000.0,0,0,7482.0
866,10000.0,0,0,712.9177723395949,0,0,10000.0,0,0,10000.0,0,0,10000.0,0,0,10000.0,0,0,10000.0,0,0,133.28104012802228,3,6,7492.0
867,10000.0,0,0,1836.1266574338308,0,0,10000.0,0,0,10000.0,0,0,2597.7863462469113,0,0,7557.378920915363,0,0,1814.486216773489,0,0,846.4549532175115,0,0,7512.0
868,10000.0,0,0,1188.8725778667542,0,0,10000.0,0,0,10000.0,0,0,269.8518445535291,0,1,423.27468814576605,0,1,10000.0,0,0,278.42469344001466,0,1,7531.0
869,10000.0,0,0,10000.0,0,0,10000.0,0,0,10000.0,0,0,10000.0,0,0,10000.0,0,0,10000.0,0,0,10000.0,0,0,7558.0
870,10000.0,0,0,565.1764298679883,0,0,10000.0,0,0,10000.0,0,0,10000.0,0,0,10000.0,0,0,10000.0,0,0,865.2810417417801,0,0,7559.0
871,10000.0,0,0,88.97509036512885,3,7,3278.0231784653197,0,0,2211.7196875827535,0,0,2580.0641134459975,0,0,2503.4102662395308,0,0,224.9088463125363,1,1,181.45195193693093,1,1,7561.0
872,10000.0,0,0,387.20348878818345,0,3,10000.0,0,0,1429.154394301373,0,0,10000.0,0,0,1174.853523871975,0,0,408.1149490547418,0,2,276.265119960248,0,2,7568.0
873,10000.0,0,0,4426.893991603766,0,0,10000.0,0,0,2473.1942624352096,0,0,10000.0,0,0,1876.656654660325,0,0,10000.0,0,0,2639.253131481549,0,0,7579.0
874,10000.0,0,0,933.8515904811256,0,0,10000.0,0,0,3197.7778494899676,0,0,417.3882109732245,0,1,458.6094531078075,0,1,23.37687828924995,11,27,33.51137257762719,6,9,7580.0
875,10000.0,0,0,71.40812056192219,3,7,3442.521378927534,0,0,373.35741069250787,0,1,2746.095060201314,0,0,1885.0786832763908,0,0,451.70412947806705,0,1,311.38781618637165,0,2,7585.0
876,10000.0,0,0,1604.3351929311025,0,0,10000.0,0,0,3794.5787646543395,0,0,3291.071646272595,0,0,3624.5387231465334,0,0,222.1263872863658,1,2,29.84791827058324,5,5,7588.0
877,10000.0,0,0,188.45468981664618,1,4,7042.0573281994075,0,0,5934.480397465112,0,0,6132.868547336317,0,0,934.6061001043445,0,0,2084.9595711429447,0,0,1181.543422794941,0,0,7590.0
878,10000.0,0,0,307.43488319469316,0,2,10000.0,0,0,375.2101366747019,0,2,394.67132330559264,0,1,240.57872607261112,1,1,1501.3657949417318,0,0,97.7404675891491,1,1,7592.0
879,10000.0,0,0,64.68744996575708,4,8,1904.0839014054907,0,0,1907.5432093275201,0,0,252.52095949818192,0,1,453.1931064303148,0,1,213.08836011714644,1,2,73.45818791468521,3,9,7596.0
880,10000.0,0,0,353.6559262879457,0,1,10000.0,0,0,782.3933518333704,0,0,10000.0,0,0,1159.0350992592755,0,0,10000.0,0,0,671.6044794372049,0,0,7600.0
881,10000.0,0,0,776.8087569119899,0,0,10000.0,0,0,10000.0,0,0,10000.0,0,0,10000.0,0,0,10000.0,0,0,791.9270535200213,0,0,7609.0
882,10000.0,0,0,1168.700203570035,0,0,10000.0,0,0,9290.306507760892,0,0,5540.587626101588,0,0,629.7387423337361,0,0,95.36097651379802,2,7,74.06230803944158,4,9,7613.0
883,10000.0,0,0,4541.307211914654,0,0,10000.0,0,0,10000.0,0,0,5137.322817594205,0,0,9289.100771477124,0,0,5450.419275340187,0,0,2286.7262265963527,0,0,7614.0
884,10000.0,0,0,1422.8243887491071,0,0,10000.0,0,0,2789.8437808312233,0,0,1706.5817807502037,0,0,1438.1170495723095,0,0,903.8196664824558,0,0,9.886538594144763,2,2,7615.0
885,10000.0,0,0,10000.0,0,0,10000.0,0,0,10000.0,0,0,2094.699803816456,0,0,1870.4362938630582,0,0,10000.0,0,0,298.05384945678645,0,2,7634.0
886,10000.0,0,0,222.97125792975723,3,4,10000.0,0,0,7105.831484455086,0,0,5507.155285013265,0,0,4672.459390683518,0,0,2372.53728565536,0,0,385.51925091516244,0,1,7641.0
887,10000.0,0,0,491.60326547798223,0,1,10000.0,0,0,296.6193107992605,0,1,2486.690864851708,0,0,2735.4252067083676,0,0,77.7397515524295,2,2,38.3057918252501,3,5,7652.0
888,10000.0,0,0,4765.258426200168,0,0,1398.8935189934245,0,0,1401.583918631459,0,0,646.5226430266822,0,0,736.2133377460552,0,0,710.7144089836736,0,0,0.0,3,4,7661.0
889,10000.0,0,0,718.0228473407858,0,0,10000.0,0,0,10000.0,0,0,439.85177290817865,0,1,10000.0,0,0,345.3012211712308,0,2,185.45680069878728,2,11,7662.0
890,10000.0,0,0,1780.1099122733365,0,0,10000.0,0,0,10000.0,0,0,10000.0,0,0,10000.0,0,0,10000.0,0,0,8722.701043855823,0,0,7679.0
891,10000.0,0,0,93.76064332162791,2,3,10000.0,0,0,10000.0,0,0,2492.0450580688407,0,0,10000.0,0,0,10000.0,0,0,10000.0,0,0,7716.0
892,10000.0,0,0,10000.0,0,0,10000.0,0,0,10000.0,0,0,10000.0,0,0,10000.0,0,0,10000.0,0,0,10000.0,0,0,7719.0
893,10000.0,0,0,2915.2441744611865,0,0,10000.0,0,0,10000.0,0,0,10000.0,0,0,10000.0,0,0,10000.0,0,0,10000.0,0,0,7733.0
894,10000.0,0,0,89.85566774858873,1,3,8334.711400979464,0,0,10000.0,0,0,2363.0591587358367,0,0,39.239322495891784,2,2,3861.81815505523,0,0,6.328762412988804,3,3,7747.0
895,10000.0,0,0,397.57174267926746,0,3,10000.0,0,0,10000.0,0,0,7234.556809890679,0,0,10000.0,0,0,402.87242429197715,0,2,150.75016989029186,1,3,7749.0
896,10000.0,0,0,148.50694656037882,3,7,6738.689142176919,0,0,1275.5183091951392,0,0,422.2137683910248,0,1,605.455267595954,0,0,277.4382352711992,0,7,86.65967875531915,4,6,7775.0
897,10000.0,0,0,98.92820489015213,3,3,10000.0,0,0,2246.9562742545236,0,0,837.483175289651,0,0,2280.083082355104,0,0,35.91367624718078,2,2,28.98474641759888,4,7,7781.0
898,10000.0,0,0,10000.0,0,0,10000.0,0,0,2171.6101103977253,0,0,831.3525490123276,0,0,605.306478408347,0,0,10000.0,0,0,281.8978537159323,0,1,7782.0
899,10000.0,0,0,98.92820489015213,3,3,10000.0,0,0,2246.9562742545236,0,0,837.483175289651,0,0,2280.083082355104,0,0,35.91367624718078,2,2,28.98474641759888,4,7,7785.0
900,2949.2815104986985,0,0,64.32861471889254,5,12,3692.413762057025,0,0,2865.1034583313754,0,0,2413.8237589212663,0,0,1912.3027313440132,0,0,849.4030545130805,0,0,651.5236887074636,0,0,7786.0
901,10000.0,0,0,122.33136552049027,1,2,10000.0,0,0,3243.3842374244023,0,0,5322.1145302988225,0,0,5680.1576715260535,0,0,646.4124322197986,0,0,5.2430663611481565,4,4,7787.0
902,10000.0,0,0,10000.0,0,0,10000.0,0,0,2171.6101103977253,0,0,831.3525490123276,0,0,605.306478408347,0,0,10000.0,0,0,281.8978537159323,0,1,7800.0
903,10000.0,0,0,180.346706969562,2,7,350.47527369548584,0,1,715.1211968798401,0,0,556.789147744616,0,0,500.0201351338058,0,0,32.417380943034594,2,5,189.6113737283138,3,13,7806.0
904,10000.0,0,0,180.346706969562,2,7,350.47527369548584,0,1,715.1211968798401,0,0,556.789147744616,0,0,500.0201351338058,0,0,32.417380943034594,2,5,189.6113737283138,3,13,7807.0
905,10000.0,0,0,2698.3066300139244,0,0,10000.0,0,0,3131.849689545696,0,0,3971.802570860539,0,0,2025.9511210023747,0,0,10000.0,0,0,869.575240892929,0,0,7812.0
906,10000.0,0,0,10000.0,0,0,10000.0,0,0,1660.0475296973625,0,0,1058.8631946988894,0,0,464.4477962706947,0,1,3082.3034384640805,0,0,229.76648571441189,1,3,7816.0
907,10000.0,0,0,151.03879732215418,4,9,4569.268720499437,0,0,1321.2341994937335,0,0,1720.6030450562862,0,0,2382.8606398114443,0,0,289.2232096149248,0,1,244.53857954991764,1,3,7823.0
908,10000.0,0,0,525.8273421537527,0,0,10000.0,0,0,532.9054817076616,0,0,1298.0736700176772,0,0,5121.908576393879,0,0,696.9980895127147,0,0,76.8412489018703,2,6,7829.0
909,10000.0,0,0,164.83833501825202,3,9,10000.0,0,0,5204.273941895882,0,0,1157.9864923850018,0,0,1894.0401349208507,0,0,1365.8958101218027,0,0,83.0423018732278,1,2,7831.0
910,10000.0,0,0,302.06595488700447,0,4,10000.0,0,0,2903.6394406963227,0,0,3958.987722064504,0,0,3944.8705120528357,0,0,329.0599368108388,0,1,431.6333744248855,0,3,7832.0
911,10000.0,0,0,211.60027645786747,4,6,3240.1973040768344,0,0,1076.3326445793418,0,0,1075.1300317297705,0,0,2154.2680682137857,0,0,865.1984819545203,0,0,543.5040162717772,0,0,7842.0
912,10000.0,0,0,57.435322608897444,5,10,10000.0,0,0,1569.1989915703946,0,0,725.4777621885831,0,0,1978.2922643384795,0,0,1641.1446137174985,0,0,756.7540164870069,0,0,7844.0
913,6193.615481332872,0,0,2273.55654901662,0,0,10000.0,0,0,6811.907487891471,0,0,1860.5227485542887,0,0,734.7321240357271,0,0,623.7205852943083,0,0,696.0391187130426,0,0,7846.0
914,4093.660906044154,0,0,48.697072717334464,8,10,5781.474183841755,0,0,2674.9821525599555,0,0,526.0769973320474,0,0,502.9182483833148,0,0,187.16874216317638,1,1,428.26096926700257,0,2,7853.0
915,68.04510888742652,5,5,115.49822597907637,8,22,5181.666366160394,0,0,253.85544698097112,0,1,2082.6995048722324,0,0,2419.501580777384,0,0,595.2533934884217,0,0,20.927200661341047,13,18,7873.0
916,10000.0,0,0,133.7192896074254,2,9,10000.0,0,0,1266.4876895124808,0,0,1164.3514854884124,0,0,264.57585247363085,0,3,213.03813565168363,1,4,56.652189851541024,16,38,7887.0
917,10000.0,0,0,133.7192896074254,2,9,10000.0,0,0,1266.4876895124808,0,0,1164.3514854884124,0,0,264.57585247363085,0,3,213.03813565168363,1,4,56.652189851541024,16,38,7888.0
918,10000.0,0,0,960.5549688506758,0,0,10000.0,0,0,10000.0,0,0,10000.0,0,0,10000.0,0,0,10000.0,0,0,10000.0,0,0,7895.0
919,10000.0,0,0,1598.1690132550912,0,0,10000.0,0,0,10000.0,0,0,278.1854562471393,0,1,693.7939909018548,0,0,285.09431192599925,0,1,42.995402020487106,1,4,7920.0
920,10000.0,0,0,1598.1690132550912,0,0,10000.0,0,0,10000.0,0,0,278.1854562471393,0,1,693.7939909018548,0,0,285.09431192599925,0,1,42.995402020487106,1,4,7921.0
921,10000.0,0,0,117.66747196236008,2,7,10000.0,0,0,4328.0710248635305,0,0,4999.585027396578,0,0,687.0292017022776,0,0,1833.6193307424517,0,0,340.18655160479193,0,2,7942.0
922,10000.0,0,0,66.90081625118655,6,6,1719.7407871458947,0,0,1903.1471607033545,0,0,1426.5161390990897,0,0,1546.3619636007772,0,0,618.434277547133,0,0,217.32923549982385,1,3,7965.0
923,10000.0,0,0,124.11753050224979,6,6,2673.531266016794,0,0,210.23913897565097,1,5,226.89702446682617,1,1,1807.1819432967661,0,0,294.714049836019,0,4,77.01900379065447,8,32,7991.0
924,10000.0,0,0,4915.224702995988,0,0,10000.0,0,0,6469.146507826669,0,0,462.37690937016765,0,1,808.5429484048324,0,0,502.55034899809436,0,0,421.11602015645065,0,1,7996.0
925,10000.0,0,0,860.3618397491666,0,0,10000.0,0,0,10000.0,0,0,53.3557315144518,1,1,10000.0,0,0,265.8292317455316,0,1,290.92736826545064,0,4,7998.0
926,10000.0,0,0,2669.246380018812,0,0,10000.0,0,0,3947.7325478963576,0,0,2761.2105426006415,0,0,532.7110457158107,0,0,26.635582910644686,1,1,82.69201781173483,2,5,8009.0
927,10000.0,0,0,2669.246380018812,0,0,10000.0,0,0,3947.7325478963576,0,0,2761.2105426006415,0,0,532.7110457158107,0,0,26.635582910644686,1,1,82.69201781173483,2,5,8010.0
928,10000.0,0,0,2669.246380018812,0,0,10000.0,0,0,3947.7325478963576,0,0,2761.2105426006415,0,0,532.7110457158107,0,0,26.635582910644686,1,1,82.69201781173483,2,5,8011.0
929,10000.0,0,0,134.94872650001582,3,9,6680.212652625339,0,0,607.7937102305085,0,0,374.74757938711156,0,1,151.57664548404017,1,5,180.12434159824537,2,2,96.23513846826334,25,39,8012.0
930,10000.0,0,0,134.94872650001582,3,9,6680.212652625339,0,0,607.7937102305085,0,0,374.74757938711156,0,1,151.57664548404017,1,5,180.12434159824537,2,2,96.23513846826334,25,39,8013.0
931,10000.0,0,0,134.94872650001582,3,9,6680.212652625339,0,0,607.7937102305085,0,0,374.74757938711156,0,1,151.57664548404017,1,5,180.12434159824537,2,2,96.23513846826334,25,39,8014.0
932,10000.0,0,0,134.94872650001582,3,9,6680.212652625339,0,0,607.7937102305085,0,0,374.74757938711156,0,1,151.57664548404017,1,5,180.12434159824537,2,2,96.23513846826334,25,39,8015.0
933,10000.0,0,0,155.6295273471486,4,9,10000.0,0,0,502.03965171925955,0,0,533.9484803274363,0,0,1202.2177443110215,0,0,321.81264070698694,0,2,150.71663476612505,2,9,8021.0
934,10000.0,0,0,743.0254736853738,0,0,10000.0,0,0,2138.711126007391,0,0,2698.73357615007,0,0,585.5498040222001,0,0,1950.2890560924063,0,0,150.85294393368298,1,3,8040.0
935,10000.0,0,0,217.76292964637287,2,3,4375.279971714891,0,0,2512.1604561891877,0,0,2523.7625141320596,0,0,1823.9911297510512,0,0,668.1311444614704,0,0,52.38329771148624,7,9,8044.0
936,3425.7180117326516,0,0,130.0413979343849,2,12,10000.0,0,0,9731.83108942152,0,0,4412.653319024637,0,0,1726.1777558258627,0,0,1032.2187071993692,0,0,377.90473319285786,0,5,8047.0
937,10000.0,0,0,31.29525013248764,2,4,10000.0,0,0,7673.576889146172,0,0,3922.7013909283332,0,0,6244.726774661621,0,0,8660.88413312728,0,0,50.45351205807287,1,1,8052.0
938,10000.0,0,0,31.29525013248764,2,4,10000.0,0,0,7673.576889146172,0,0,3922.7013909283332,0,0,6244.726774661621,0,0,8660.88413312728,0,0,50.45351205807287,1,1,8053.0
939,56.74032486112153,2,2,1091.1243737762056,0,0,3678.7296639684123,0,0,2590.222189353917,0,0,1285.4136485573356,0,0,1962.040551694863,0,0,747.5321965666203,0,0,0.0,4,4,8054.0
940,56.74032486112153,2,2,1091.1243737762056,0,0,3678.7296639684123,0,0,2590.222189353917,0,0,1285.4136485573356,0,0,1962.040551694863,0,0,747.5321965666203,0,0,0.0,4,4,8055.0
941,56.74032486112153,2,2,1091.1243737762056,0,0,3678.7296639684123,0,0,2590.222189353917,0,0,1285.4136485573356,0,0,1962.040551694863,0,0,747.5321965666203,0,0,0.0,4,4,8056.0
942,56.74032486112153,2,2,1091.1243737762056,0,0,3678.7296639684123,0,0,2590.222189353917,0,0,1285.4136485573356,0,0,1962.040551694863,0,0,747.5321965666203,0,0,0.0,4,4,8057.0
943,10000.0,0,0,38.87088750005482,4,11,10000.0,0,0,422.97763313321866,0,1,1262.0963602676554,0,0,855.3111853522707,0,0,161.49529233859514,1,1,179.8751191411444,2,7,8069.0
