,target
1519,-0.0625050980089306
1378,0.0087114947207821
4348,0.0435155670917287
1023,0.1637077640347842
2835,-0.0624022626029715
4233,-0.0194017180744164
3377,0.1091437969233883
912,-0.0450716672826046
4512,0.0469338401049844
1675,-0.0657138134909859
1746,-0.0846001236270941
2926,-0.0970505996999009
1736,-0.0916805667307559
1629,-0.034903079380552
3742,0.0535336657708954
430,-0.0322544257443582
1808,-0.010128123179581
3471,0.164218033749592
5198,0.0550534953081646
3832,0.109491279471876
4288,0.0237599836021515
3403,0.1880012742050218
2222,0.1164384729907903
3197,0.0032397463968148
4739,0.2131491795034658
5627,-0.0814763734414148
3586,-0.0576979546889147
4553,-0.060692078295555
5285,-0.0809095610788523
1995,-0.1338915635509596
3128,-0.0982478525608045
2224,0.1191239953903026
1106,0.0010430899930374
3995,-0.0186492638123762
818,-0.1065148455808118
4006,0.023575325022154
4325,-0.0607839270068071
1697,-0.0572880295275376
3918,-0.0217954002470002
136,-0.1259796300700168
3187,-0.1040134594247073
2879,-0.0309465517326794
5277,-0.1059829628213702
1180,0.2039280831180616
3382,0.1946557634182962
888,-0.0735609573049602
3807,0.0344442201455915
2522,-0.085602128463501
4701,0.1832852807023497
817,-0.0208830474928683
1111,0.211883602623696
3360,-0.0480623741696212
2341,0.1705493743483453
4393,-0.0618129141129888
3698,-0.1450012314747548
1264,-0.0762894513982223
990,0.1137469351079808
5673,0.020642927465213
1739,-0.0995699884348838
2445,-0.0389931645878002
353,-0.0886376556914196
4538,0.0009846290118634
3982,-0.040021626750171
5337,-0.0022614326027632
1489,-0.0985792102372063
5594,-0.0459976788752421
1228,-0.0499814550227039
3026,0.0107991721587187
2653,0.0630339052245658
5642,-0.0715067403857166
52,-0.0380959963131623
3075,-0.0223417947720959
3882,0.0537269376808547
3269,-0.0875504966085618
3593,-0.0788373204696419
1589,-0.0651359517771246
1479,0.0097440456535523
1469,0.0474090121508658
5077,-0.0375267760665702
5549,-0.0035650632062463
2078,-0.0330264316212763
3398,0.0703040193065123
5868,0.118650504151172
4932,-0.0389931645878002
436,-0.1169736092258521
2845,-0.1125785395973798
5159,-0.1436366190023676
1588,-0.015470175307282
4384,-0.1228098033827135
1590,-0.0671568465086197
3198,-0.0816590641116618
973,-0.0894947666637952
1238,-0.0146708426708091
2342,0.0379019420736469
2441,-0.1119301907503982
4898,-0.0812205441774127
5084,-0.0251052624204113
2231,0.1395790928475277
2486,0.0199583047962615
1497,0.0046172587122351
449,-0.1041718321948513
2369,0.1642546835228391
4013,0.0136112241588309
2422,-0.0670876280823732
5347,-0.073924489318592
3805,-0.0104476936700239
1551,0.0562540807555008
5692,-0.0564495302730273
1146,0.1514828299902224
4795,-0.1058553871003662
2092,-0.0212188296660344
1313,-0.0315308154921321
2015,-0.0108015010946676
4505,0.0053603945494415
2689,0.0671532107250771
2963,-0.0996992148182645
1381,0.0907918069157151
3196,0.0267059602439154
413,-0.0255862861394282
941,-0.0352022190623037
801,-0.0468817616742329
3893,-0.0219950799031062
3240,0.048879059111158
256,0.0355088675948972
5843,0.189737670185354
2235,0.180346115772569
647,-0.0558328812345596
1767,-0.0145698118670721
4053,-0.0594378493662872
4913,-0.1450012314747548
3996,-0.0418425089973745
2592,-0.0674259402616258
24,-0.0732875290072723
1088,0.1384184899438306
3801,0.0406911114889007
2596,0.0133258634131727
112,-0.0904744912209494
2311,0.2186083166997159
4899,-0.1254465833919549
56,0.0130686225922281
1309,-0.0388622515003673
695,0.0090292296722201
4333,-0.0695758149926039
1227,-0.0248337453412167
1999,-0.0178705477477934
276,-0.0207088667849021
3753,-0.0065766282778621
2867,-0.0182212213551567
1833,-0.0485022621216201
682,-0.0447497251771871
3090,0.0046085295459759
4301,-0.0519739685882815
1137,0.1479282032738483
3691,-0.1019128304943314
3410,0.0814420267991771
2966,-0.0381877509910193
3370,0.1306197951921499
1346,-0.0876145770962589
2517,-0.1450012314747548
4402,-0.006698512055256
5039,-0.0066930889368735
2384,0.1181827760401819
3861,0.0338289576731189
4145,-0.0958652260715235
4851,-0.0940709032698722
4751,0.2092409988911216
5914,0.1497314002370469
2536,0.0680038848420591
2714,-0.0137561222475339
4953,-0.0086040248280351
5802,0.1761129328118426
81,-0.0473827725544641
1972,0.0408066882340484
1714,-0.0155729697266039
4443,0.0493599958278827
3563,0.1300925794644684
1946,-0.0511079564196987
3265,-0.1243446356587458
5552,-0.0832501599220257
5394,0.0390353722319367
1610,-0.0056488861303536
3992,-0.1106771816237419
5034,0.0433602456486618
3193,-0.1297278807942453
5821,0.1825180430201322
5464,-0.0108367208023539
665,-0.1186219361876532
2194,0.1083870836529535
3926,-0.051877030781958
5064,0.0650628886871433
1017,0.0967165333234681
557,-0.0717047745440202
3944,-0.039464142965562
5102,-0.0284212830406509
1207,-0.0291798678431244
2828,0.0500011077628228
5867,0.1384614263005352
1510,-0.0717993418585124
4584,0.2000338999019282
5306,-0.1052761310120234
4640,0.1434825466625248
4003,-0.045664248446563
266,0.0163384548849196
2812,-0.0273097722815997
3296,-0.023116507876414
2111,-0.0761400603300902
2900,-0.0473886955804335
1909,-0.0157404446205064
4817,-0.1001214289644553
3841,0.0553171076742352
4204,-0.0614392013600361
3917,-0.0698851013158962
3165,0.034738746212489
1784,-0.0695214252166099
1237,-0.0549898827157206
4956,-0.0184619870524543
2960,-0.0716575552046891
4831,-0.0894748273339185
5877,0.1703635375309398
2186,0.1490927843907879
3395,0.1501519006623609
908,-0.1105575074099586
4651,0.2186083166997159
1303,-0.0216795743315199
5562,-0.0863602305158793
1627,-0.0722747715414517
1522,-0.0031809269813968
835,0.0269140054502478
358,-0.0851231603366179
138,-0.0870914301178605
299,0.06598975968419
1556,0.0466269712931151
1003,0.1624233777019412
382,0.0353736464908197
2754,-0.0678102830081547
761,-0.0243576880149894
3550,0.1658030562265735
2910,-0.0656969733272883
3076,0.0473331600691912
4813,0.0950231038029725
4077,-0.0162168174545267
1402,-0.0249010112312705
2862,0.0498740642788783
5109,-0.1238794178236228
1932,-0.0523309589957022
3159,-0.03548423169611
5716,0.006368095758521
5779,0.1449512908692835
5086,0.01385484176605
5417,-0.0433278579657105
3808,0.0144038230144997
2716,0.0384928093218316
58,-0.1102991528731819
76,-0.048744881734817
796,-0.0808306973665473
2416,-0.0621264031305153
2941,-0.0902177148061508
4354,0.0320324988569907
785,-0.0503375360272274
2857,-0.0182313720628742
3473,0.0936259020267955
2217,0.1176291559890945
5497,0.0142952135783035
5030,0.11226863290905
3450,0.1037367341799011
2706,-0.066323714869058
3529,0.1748057781092654
4595,0.1303810436096815
910,-0.0500624524279348
2172,-0.0725813402311962
3720,-0.123648358114036
2309,0.1721844200998434
5579,-0.0718656413019424
1257,-0.0352397326283274
2495,-0.1425206147443734
4487,0.0297715529320021
3516,0.1581675344079721
1178,0.1726181864512158
4480,-0.0805612105774707
4863,-0.1286170648092518
442,-0.044033939149148
5514,-0.0670444132381536
3557,0.1289018115630386
4599,0.0857706734941827
5679,-0.0485749293972902
1054,0.1800357106834726
2633,0.0856151913312597
4563,-0.0716292441380604
2998,-0.0310286906207344
1415,0.0500476432326305
2372,0.1547306509629538
4205,0.0141209659685503
5043,-0.0156791894111766
5239,-0.0619067628347922
3705,-0.0570593024806221
5047,-0.019616731282443
1502,0.02453979162431
4712,0.1538305556978969
3782,0.0013390625138416
2011,0.0083633878987001
4511,-0.058689256275597
4083,-0.0444017875943443
2818,-0.0512736280815376
4802,0.0069701626465176
4498,-0.0473827725544641
3411,0.0881327704383785
6,-0.0246822352357643
2487,-0.0415451611745217
678,-0.0635528558337797
1943,-0.08957460041338
3655,0.0457716575476289
5481,-0.0176258047073394
3275,0.0386497023258123
5113,-0.02871014863108
2607,0.0179087710116841
3505,0.2137819826746737
5477,0.0744801073967993
1064,0.1525419419773152
3671,-0.0049205077426953
2242,0.0944492760794129
1474,-0.0130651497173678
4416,-0.0698942258373002
1889,-0.0488361562907174
4556,-0.0345871149929689
2021,-0.0963634414354809
4686,0.2105029484591346
4329,0.0040048638440007
2467,-0.0489642100197044
4965,0.0179408820613907
1130,0.150043985064498
1461,0.050885428938091
3103,0.0658431570272325
5391,-0.1027292266634069
3256,0.0951087887845747
3208,-0.0575393553792978
222,0.0871159510050686
5523,-0.0239180149616543
48,-0.0063364060107538
573,-0.0464785735511125
1236,-0.0582386453737518
4528,-0.010331259200237
5773,0.1899827173070121
5350,-0.020182766330483
2282,0.2186083166997159
5890,0.0239545277665816
267,0.0185873240090233
1104,0.1911426936530436
2305,0.1370040321369316
4685,0.2180188140160944
1935,-0.0721221613054133
386,-0.1450012314747548
1701,-0.0294603878595135
1628,-0.0814080293295319
3149,-0.0123892743545214
2942,-0.0708241363009773
5206,-0.0653571264279559
1563,-0.0860979970589388
4610,0.2186083166997159
209,0.0408404405611907
909,0.0023265857616727
1289,-0.0761503494155294
5569,-0.0313629020311239
3792,0.0566621282460362
1842,-0.1173581188979999
2497,-0.0666485102464103
5542,-0.046165198066621
5166,-0.1335806479660916
958,-0.0048681204474814
1793,-0.057683516594622
2088,-0.0800042191099653
331,0.0343074364496783
3916,-0.0213947272713545
3819,0.0611663403501601
3315,-0.0112819497886029
2459,-0.0649821017220105
1774,-0.0975448212574472
4404,0.0161674261407929
3311,0.0313265188470186
3651,-0.0574674241444082
5275,0.0065681578557544
4833,0.0144074394309992
4080,0.0104062446768506
3822,0.0763978217185805
2770,-0.0200529435505109
1710,-0.067278200571676
4546,-0.0888342021787596
2478,-0.137340003969343
1366,0.0201424544777852
173,-0.0142961210681387
3973,0.0368609132238921
4386,-0.1109976639014707
2855,-0.0470992566135138
5187,0.0156103218950958
4084,-0.02869359879197
1952,-0.0402328767491615
4656,0.1403613578182125
3879,0.0512966500849412
2036,0.032041521080237
3816,-0.0239029198294382
4367,-0.1149189320797903
18,-0.0778711918613832
0,0.0114998209182048
2174,0.020371931210432
1356,-0.0815105791607272
5123,-0.0416034349473064
3129,-0.0356872843039439
4954,0.0117477855939521
396,-0.0592292382487359
5847,0.201093772301331
3289,0.0113523908359166
1812,-0.0027392520855474
3554,0.0812950755014773
4316,-0.0291381284758339
816,-0.0766050935341908
1572,0.0111102376972727
4119,0.0715258801056868
1800,-0.0138400316528908
2280,0.140259818823302
3967,-0.0035701701644048
4971,-0.0581985361287383
4099,-0.0693134557184313
4502,-0.1032633667897029
3940,0.0888420935813255
5132,-0.072293879303831
5752,-0.0234932526189587
3400,0.0368479881138095
3258,-0.006387596470388
4161,-0.0816361926990059
4520,-0.0755264058718799
554,-0.004896926938226
1159,0.1763144258685006
1213,0.0454877166495485
3361,0.0559723941528393
1325,0.0080987312659693
5663,0.00823733479174
3297,-0.032981494000246
700,-0.0549830289674999
2700,-0.0242588173500027
4260,-0.0321482249310455
1847,0.0178377183550418
4373,-0.0137530170866481
1455,0.0427626160609355
4984,-0.0324185774851454
3424,0.1228337533547936
3044,-0.095015741582245
866,-0.0816133313264786
1644,0.0036148129029342
2140,-0.0106725655654744
3933,-0.0514974831639838
3393,0.1900845790705174
1490,-0.0703525023406534
3039,-0.0358104454810746
729,-0.1119506496804513
3783,-0.0058459203255989
3922,-0.016392911743294
2620,0.0340228621431985
1936,-0.0843225012908879
3096,0.0242217808650238
1110,0.1725925257136404
4836,-0.1161020806154395
5321,-0.0134064054525527
2394,-0.0622680912022026
1185,0.0661567061639784
2007,-0.0830265722077059
193,0.0234097875213277
1515,-0.0246822352357643
578,-0.0718372169189313
2123,-0.0003784113250105
1429,-0.0062583700870075
771,-0.0165696034880682
5331,0.0258972806719686
2395,-0.0445698542390709
5898,0.1110552967583528
1846,-0.0125043442826993
131,-0.0519998491731254
178,-0.0053415141242836
5316,-0.0854173882705521
5137,-0.0548119777535509
4801,0.010758461068314
2580,0.0586031458180788
4358,-0.074789414019838
3303,-0.0610296518190711
2652,0.0342222273155352
3652,-0.1450012314747548
2073,-0.1023534557555577
658,0.0402999602131063
1896,-0.0586671845627086
4378,-0.0829092789018609
3997,-0.016115994667114
2221,0.1569286251979376
5638,0.0147660230302906
2379,0.1227502726176581
1447,-0.0063041011004716
342,-0.0478408281483666
3545,0.2186083166997159
2527,-0.1450012314747548
727,-0.002880180920158
4689,0.2098013221176778
976,-0.0679771301131525
2843,-0.0454326813717409
4273,-0.0596323107943448
1928,0.0213368729633127
3634,-0.0514910739330631
5719,0.0132057290905096
1299,-0.077294742774034
5678,-0.0638445204741834
5469,0.0241618433463597
660,-0.0335414801030866
1790,-0.056042283228714
4104,-0.0389024974110107
3877,-0.0070877360912218
493,-0.0510507311099878
5426,-0.0171331153732431
4180,-0.0346520099618406
3143,-0.1231131724295922
3764,-0.0463158471870601
5483,0.0140245163941533
1085,0.0948115546463767
5622,0.0326335582404516
694,-0.0174288357144975
1278,-0.0543630835570478
4353,0.0340216214621874
1621,0.0131168362885324
2561,-0.0295654478220766
5142,-0.037238388813033
3942,-0.0652443351789512
67,-0.0314675117866476
4295,-0.0576690825020182
2968,-0.1066255717864795
2269,0.2147312286863026
5335,-0.0940636454891094
4692,0.1441539495648521
820,-0.0543901793983358
1226,-0.0244567467433926
1677,-0.1025239246664599
5216,0.0129144102716987
4343,0.0283198277860757
2367,0.112491558860129
4997,0.0283045988235814
3821,-0.0703617091303496
2512,-0.0838730059595763
2723,0.0250124585760314
5304,-0.0507971544396408
5784,0.1762994882801583
4401,-0.0761709336868568
1143,0.1203205825050388
397,-0.0740281177529744
4051,-0.0593334393526618
5103,0.0629400000947847
4549,-0.0281749528733234
1398,-0.0421897873681981
1659,-0.0291381284758339
3279,-0.1257657562343903
2220,0.1888379076121709
979,0.0235920014487579
2331,0.176826486840842
1298,-0.0388170119963376
5217,0.1192789430421301
82,-0.0200599527303035
4235,-0.0928159460199282
3428,0.1588623578669715
4655,0.0822321151273843
3866,0.0116029650235205
4760,0.1068897839746319
5725,-0.0385563948899766
423,0.0167307399949956
5150,0.0662269451758906
1904,-0.0604936267363008
5400,-0.0240389337930044
1530,0.008143613962647
4219,0.0327531963824994
1565,0.0319512284335376
4403,-0.1189720038677492
2749,-0.0112730670176038
839,-0.0199724057141232
500,-0.0712438608367541
3221,0.0158764367217135
141,-0.066558561437489
4914,-0.1136773870764689
2605,0.0436735191705568
1377,-0.0215856550891478
4628,0.1840019705213005
5839,0.0609574322656617
2266,0.1567099324384316
2991,-0.0169115971020841
1138,0.193844469380182
2257,0.2186083166997159
3544,0.0020338951848825
1787,-0.0514270249694119
3575,0.0416322117484513
550,-0.0570165277712107
459,-0.1432992994696708
2019,-0.0828390295129077
948,0.0023516622691323
3166,-0.0892692333860112
3074,-0.0053071800370217
532,0.0229360959804233
3780,0.0441669898311131
1829,0.0146815548667746
4912,-0.1113302399307639
5253,-0.023339987860813
4741,0.1751548931716512
3322,-0.088324716107128
1602,-0.1289279803941198
2238,0.169928204118014
639,-0.0022838495078146
5750,0.0625504829028465
967,-0.0347448575631512
5031,0.0090592938709772
3650,-0.0648535493312828
1683,-0.0753234507990338
2248,0.2186083166997159
4094,-0.0234895090826181
5320,-0.0808982875198125
3786,0.0762347983731313
155,-0.0655204796020988
2295,0.1711050802180197
3467,0.2068795683514834
4187,-0.0666056581039608
1089,0.1484817965586714
4957,-0.0890578552945783
2319,0.2132757056546353
2940,-0.0153003671094409
5036,0.0571195819115319
288,-0.0161094966690046
930,-0.0479784350677596
2909,-0.0765739617972186
3528,0.2106463767822419
4623,0.1264092509382128
2884,-0.0366808269388682
3932,0.0860162891180769
3168,-0.0674259402616258
5405,0.0086570037721352
4417,-0.0670357745708399
3589,-0.1231131724295922
5870,0.1057828442803442
942,0.0046216227467439
2354,0.1026941725607655
4731,0.2186083166997159
5133,-0.041349626558098
5554,-0.0490191867243614
1698,-0.0383866938584134
5606,-0.0721698039816667
4663,0.1259409290509887
3489,0.142513957910247
4314,0.0090492743996837
4195,-0.0542008038959096
985,-0.0836526759054856
3862,-0.0749400017077423
5488,-0.0816590641116618
3116,0.0110350567686141
5686,-0.0796948864733423
981,0.0561316896410163
5081,0.0151774136614476
3210,-0.103995892143117
5419,0.0042823213260127
3390,0.0558175085554086
5681,-0.1249977443661402
4095,-0.0160607875096185
4517,-0.0093405251911828
5768,-0.0469404545754985
4724,0.1365727341133137
1457,-0.0183126490294778
1395,0.0210607216547686
264,0.012160971473561
2748,-0.0203975076056221
3341,-0.0077808022904513
2692,0.0379525883744813
929,-0.02241508243657
5145,-0.0511588762045235
3182,-0.0972199598679586
2400,-0.1008190436022732
2178,-0.0226245198888782
5023,0.0199022004917672
246,-0.0306321650824824
1594,0.0146221654593617
1758,-0.0058539239432136
5849,0.1479145558722243
3910,-0.0781538060711904
923,-0.0322411387929453
3270,-0.033855712720905
268,-0.0201616919904986
669,-0.0303282016555117
5071,0.021712241425951
1910,-0.0047739559111233
5267,-0.0926179297898009
1152,0.1493274064878369
4883,-0.0970429145813477
5731,-0.0118775782379938
4467,-0.0653027890358801
2696,-0.0132677889060345
2591,0.0444998175846835
5037,0.0228946342725386
1781,-0.0640969917449786
2413,-0.0936732197937625
3013,-0.0129855381455203
2307,0.1689447250598249
4531,-0.0198919922354928
687,0.0046543413542037
1915,0.012671951403374
5605,-0.066983972637742
612,-0.0118955527684693
3353,-0.0295780692720187
2267,0.1449377253421608
5711,-0.0168456544458781
2533,-0.0718845995132114
39,-0.0980594476313604
1898,-0.0053230237261555
1649,-0.0903932670727755
3418,0.1127775642000452
258,-0.0578280779803838
2924,-0.0176090834980832
2434,-0.0137902912424424
847,0.0196591983234361
2822,-0.0851109368403101
4368,-0.0859363213051731
5048,0.0532102295021648
4270,-0.0349730362340134
5730,-0.0106316074778103
1233,-0.0405565620376315
1127,0.1767679362271759
5640,-0.0443850107225383
1967,-0.0483994900761631
558,-0.0548119777535509
904,-0.044061715674304
2614,0.0257636946138943
484,-0.0802151747144497
2211,0.0886120887987414
1320,-0.1014424435022527
5532,-0.0037364195198287
2555,-0.0921541348499958
7,-0.1334258834962322
2315,0.1397794271411849
5042,0.0496787828115584
4351,0.0203057776087677
5726,-0.0697484249909755
5228,-0.0738949190296662
1450,-0.0090163151303851
1201,0.0965890678166445
2426,-0.0410550717355142
2648,0.0892707409555221
1814,0.0109868067181148
2726,-0.0696484231685769
773,-0.1450012314747548
2274,0.1246808017698676
1011,0.1280273125760211
5164,-0.116346423253302
3414,0.1308493399869381
1991,-0.0299793389120025
1277,-0.0530523661534876
1783,-0.0282118282025086
4221,-0.0269444787095712
446,-0.0712625940045032
880,-0.0566048402061062
5307,-0.1111989714802361
2727,0.0404065304212966
3048,-0.0037543549922191
781,-0.0560282968701552
2651,0.0303918057430386
5785,0.2144850618136548
1749,-0.0290880853530397
2126,-0.1046854455970226
3617,-0.0333443469722333
2791,-0.0163015292693949
2423,-0.0636620387410369
5815,0.112409002914693
5129,-0.0782501382026607
883,-0.0788427382283756
3305,0.0245472333879129
1091,0.177305291423681
4308,-0.0386715070153556
4668,0.2186083166997159
531,-0.0303324705358602
5767,-0.0044768865312178
2438,0.0096648843906861
4827,-0.061299747586726
4382,-0.1193716129141005
3889,0.0478294700493986
5842,0.1843213913324148
2290,0.1972048062436903
1727,0.0700834903549005
610,0.0081538091831687
570,-0.0306751197251194
4680,0.141103322393774
1317,0.1371247956345581
343,-0.0272091613662982
587,-0.0418158909514178
636,-0.0717804146528596
434,-0.0643096897079827
1903,-0.0429892610558342
97,-0.1192302240332795
3126,0.0200776301896199
3328,-0.0278768138775198
2069,-0.0227683060426892
1537,0.0199103352964169
4229,-0.0226724045105032
4102,-0.1438249671490086
4738,0.1632507852305753
3543,0.1358931438111282
1517,0.1111403072028632
965,-0.0314893319594982
5309,-0.0751111958091657
528,0.0377162016791403
176,0.0051556292855728
2470,-0.0459976788752421
5825,0.1017717110111385
3541,0.075082502168816
3001,-0.0446259972002875
5098,-0.0363347591387534
572,0.0930080093421823
3213,0.0005617614304477
592,-0.0539852146378338
4939,-0.1356355933857307
3062,-0.0884548791485955
3429,0.0461819184154202
2374,0.0954409711149334
3064,-0.0554995795798906
5587,-0.0720079963949933
4299,-0.052396130078892
3758,0.0821878510105588
2208,0.1372683521227853
3574,0.0677162379613662
2492,-0.1115836130382242
3839,-0.0657643666796641
383,0.0630800842419054
852,-0.0145698118670721
1880,-0.095223106725655
370,-0.0641950521017981
3773,0.0206677852236734
5676,-0.1175514436092032
5165,-0.1285888915839066
5284,-0.0176994418766987
1105,0.1596142709022044
3583,0.0149094843125155
2361,0.1082214011259224
4787,-0.1079824610186854
1336,-0.1341729835404987
2189,0.1692120768995078
5857,0.1371203405956149
5364,-0.0088775795122368
4607,0.1987886654000966
2246,0.085146404949255
4078,-0.0702605238536911
5769,-0.0508098039917507
1171,0.1658122426893971
4427,-0.0735022445526528
3754,-0.1047210546280037
1422,0.0393420889043378
2686,0.0044292584368305
5341,-0.027273529956377
5801,0.2166805194108417
3682,0.0080374651841057
4938,-0.0873459673097155
1464,0.0585868918170789
874,0.0203687061543386
2297,0.1417559165050297
2643,0.0458428959137521
4166,-0.1151795408260374
5151,-0.0376986109811128
1251,-0.0456556535012901
3274,-0.044424165167266
840,-0.0574171313295092
4196,-0.0614236880427392
581,0.024492139139429
204,-0.066528612992181
1641,-0.0237296395635399
2014,-0.0343421711233625
905,0.0473129782565692
631,-0.0544919145464943
4867,-0.0834865570859077
1974,0.0479824750432731
162,-0.0644245802180102
4271,-0.0150419139448355
4650,0.2186083166997159
5349,-0.0102876633003387
3458,0.1977694200580383
617,0.0241108421614396
875,0.0229851930758011
1431,-0.0126835108573317
2973,-0.0523830893361719
5572,-0.0782180076890777
547,-0.0241828905166373
5735,-0.001352997010834
5410,-0.0249356389782538
5013,-0.019215169078117
4470,-0.0924276959915745
5317,-0.025109123926792
3497,0.1322648558419326
4856,-0.0511079564196987
2856,-0.001941179487922
1861,-0.0201792533482037
2659,0.0112372202332726
5466,-0.0530193572116583
640,-0.0258950781468143
3750,0.0514779835442321
1009,0.0955678494724618
5820,0.1466532899908671
637,-0.0898014629113428
4864,0.014059113200021
4471,-0.0443067900361318
2308,0.144140773699664
4137,-0.0472172007377128
3145,-0.0374582005411491
3838,-0.023609435919221
2096,0.0119680539843994
5760,-0.0987695083994271
1956,-0.0879103671821874
1372,0.0258406936349755
3956,0.0280130067640323
921,-0.0409555108147316
546,-0.0476559313866381
1449,-0.0172824270145068
2804,-0.0727449418622344
2610,0.0478912963696513
1900,0.0428370412139548
2757,-0.1247355171968936
2028,-0.0638770287185478
2301,0.1507520244804172
1885,-0.0079083159255578
1642,0.0657204470954951
972,-0.007314990786886
5723,-0.1016267320212753
2097,0.0186640273228991
5169,0.0198484788886926
5182,-0.0248087829796913
5348,-0.0037517924036698
5915,0.1610874813026603
836,-0.0424908493735357
601,-0.0507086935010053
2184,0.193240065284542
5649,-0.065061049031168
4303,-0.0535500275099824
5111,3.783378505443884e-05
1582,-0.066528612992181
5065,-0.0976224688128792
3941,0.0420730801738613
3796,0.0130444989952549
1070,0.2186083166997159
1775,8.546556756780132e-05
5722,-0.0939042296797571
1283,-0.0857380223286749
4952,-0.1450012314747548
4347,-0.0478766905662516
5659,0.0909122103362714
1836,-0.0778339798513823
5038,0.0526736028603058
1019,0.1247818816891848
970,0.0164341949074694
1326,-0.0292467204913044
4861,-0.0940491329612794
475,-0.0250820993929958
2810,-0.074389962736205
4462,0.0204685901408571
1651,-0.0547641839199161
5780,0.1785285566732591
5085,0.0214886078047857
2528,-0.1014340822265213
3631,-0.0240427170341366
5138,-0.0524417984113473
4400,0.0415291970491783
1373,-0.03952013283203
739,-0.0228458941043885
4575,0.0899940669203896
3404,0.2171679818860152
867,-0.1450012314747548
2974,0.0108185472122479
1140,0.1855783495277734
997,0.1521736272550975
1337,-0.0350477606027201
541,-0.0111872782528467
1099,0.2186083166997159
1132,0.2186083166997159
5774,0.0419027262729582
3781,0.0438474340818104
2258,0.1743890050572423
5223,-0.1001214289644553
2962,-0.0803823243362132
59,-0.0539247406161974
3259,-0.0162200730545516
4017,-0.141140497842805
1938,0.0266831101560018
4244,0.0056157592776002
5880,0.12613976660615
5509,-0.055617380108899
2813,-0.019284183408096
5152,-0.1101605679442367
4886,0.0179476397601973
1078,0.2135468011067992
5751,-0.0301279579702072
4086,-0.0304350287817511
4240,-0.039560890576846
3653,-0.1441467306651309
5280,0.0091553828422107
2630,-0.0415239868681594
4768,0.1514732050988925
3468,0.1901668781843331
4424,0.0010454270678143
940,-0.0058059206776246
1080,0.2044949427213844
187,0.0618753662075843
3661,-0.0598952377433553
4100,-0.0297550915080847
2085,-0.0295654478220766
2249,0.2186083166997159
3628,-0.1074823856287366
5826,0.0958744315639007
2023,0.0208853847287408
3732,-0.0738555180776974
1492,0.0640809224559551
4568,-0.0371604565788406
5430,-0.038292101230731
226,0.0865135822415546
1013,0.1427511864643021
2583,0.1757567399263259
1929,0.0336805564163936
4183,-0.1450012314747548
5343,-0.0747192885037187
1404,-0.0821763444400313
2179,0.1974683590602507
697,-0.0063041011004716
1124,0.196626516240117
3282,-0.0815676386665784
4664,0.1075448835200355
4066,0.0036503930440548
1778,-0.0268845107079571
2634,0.0514637841083292
3091,-0.0079555196556041
5953,0.0622201555103255
1037,0.0818046271705742
4959,-0.1142944598599109
2256,0.1497526472620693
3711,-0.0669408436863903
5886,0.171321003638421
313,-0.0160640333699318
2649,-0.0121779667144775
2281,0.2186083166997159
4383,0.0193534312930243
4254,-0.0223234889594779
2547,0.0483587929882259
1416,0.078716041199227
1036,0.1611359101599749
2159,-0.039525225806048
2984,-0.1362519107063737
3137,0.015191664581538
5388,0.0513064439911546
1754,-0.0998125515458706
4230,0.0020659884547127
3914,-0.0217374550885542
3755,0.0233367230637384
4105,-0.0197245716990011
2520,-0.1010094274641407
873,-0.0215856550891478
4397,-0.0223857549934293
4456,-0.1365300107855682
1506,0.0198989462140819
3829,0.1003623662418556
1923,-0.0139864194572831
448,-0.045060337312848
3407,0.1291282506529604
3519,0.1558788376598921
5917,0.1915819043206853
3573,0.0788615265468167
3257,-0.0486203979887941
361,-0.1000725368884681
2183,0.188962678842099
1134,0.0995977125287446
4796,-0.0798603718549807
3199,-0.0672088207701997
4746,0.0925341845475713
2155,-0.0268925024528942
1830,-0.1122585020396577
1053,0.2163946400503778
2460,-0.0983423112428928
22,-0.1013755908540726
2066,0.0104062446768506
1653,-0.0520548881573458
5449,0.0411443132556774
5298,-0.0227498497197896
2743,-0.0514718509716216
3896,0.0013274418051511
4838,-0.1038205444832504
2468,0.0015200106245602
2325,0.1370158807180592
460,-0.1050605603456925
1067,0.1680377036451919
87,-0.0870216499425399
1430,0.0346934485706969
3678,-0.1090843315150378
282,-0.012881614000425
2483,-0.0578787694173924
462,-0.0567287138043738
212,-0.0961968395008743
2588,0.0641373176869455
3481,0.2001375215659577
2907,-0.1084299773791436
2581,0.0700008615268964
1368,0.0670394762516348
234,0.0809601404371636
3859,0.0239364612615475
597,-0.1039256822156906
5256,-0.0509745283809463
2250,0.1574202818927878
5266,-0.0582058264214333
2283,0.105330492814176
662,-0.0529336317506871
5911,0.178586785010986
2285,0.1132168017488913
3431,0.2127214198532401
5615,-0.0623075175087119
4287,-0.0698303877344874
3625,-0.0641909625650431
5434,0.0039916146396093
4151,-0.0649945591328536
2990,-0.1204444452040885
5294,0.0177241713995248
779,0.0433560973956154
2544,0.0615524165089887
4837,0.0860373141970522
4585,0.2064131375163314
4356,-0.0850987162123576
4291,-0.0020923715867195
4896,-0.0850376560508537
5754,-0.0427828168234987
685,0.0044358280231708
5749,0.0376826748120185
3243,-0.0995861242075243
1748,-0.1106771816237419
3826,0.0043196431452974
4605,0.1365587057538873
2837,-0.0286109283947691
3032,-0.0715726681349072
2171,-0.0509047736961083
3706,-0.0638363965827731
1850,0.0165870137876324
487,-0.0317211896154683
