,id,atm_group,address,address_rus,lat,long,target
905,7436.0,5478.0,"D. 4, UL. IVANOVSKAYA     VLADIVOSTOK ","Ивановская улица, 4, Владивосток, Приморский край, Россия, 690005",43.111311,131.928918,0.0710625068064847
906,7462.0,5478.0,"D. 97, UL. KUIBYSHEVA     KRASNOYARSK ","улица Куйбышева, 97, Красноярск, Россия, 660018",56.023218,92.828443,-0.0463913354842881
907,7471.0,5478.0,"D. 153, PR-KT OKTYABR'SKI KIROV G     ","Октябрьский проспект, 153, Киров, Россия, 610001",58.583204,49.657674,0.0219568214612994
908,7477.0,5478.0,"D. 36, UL. REVOLUCII      TOPKI G     ","улица Революции, 36, Топки, Кемеровская область, Россия, 652300",55.276062,85.617406,-0.0698395026738264
909,7482.0,5478.0,"D. 11, UL. STANCIONNAYA   ANZHERO-SUJE","Станционная улица, 9, село Новоильинск, Заиграевский район, Республика Бурятия, Россия",51.674997,108.707091,-0.1014257222929966
910,7492.0,5478.0,"D. 102/1, UL. LENINA      PROKHLADNYY ","улица Ленина, 102/1, Прохладный, Кабардино-Балкарская Республика, Россия, 361045",43.757666,44.015733,-0.0816133313264786
912,7512.0,5478.0,"D. 1, UL. SHEREMETOVA     TIMASHEVSK G","улица Шереметова, 1, Тимашевск, Краснодарский край, Россия, 352708",45.630066,38.963689,-0.1450012314747548
913,7531.0,5478.0,"D. 13, UL. POBEDY         SKOVORODINO ","улица Победы, 13, Сковородино, Амурская область, Россия, 676014",53.977122,123.931298,-0.0062395513355204
914,7558.0,5478.0,"D. 19, POM. 1, UL. LENINA KURAGINO PGT","посёлок городского типа Курагино, Курагинский район, Красноярский край, Россия",53.888547,92.66768,0.054632595174552
915,7559.0,5478.0,"17, UL. PROLETARSKAYA     OBLUCHYE G  ","Пролетарская улица, 15, Облучье, Еврейская автономная область, Россия",49.010402,131.051821,-0.0022788671394032
916,7561.0,5478.0,"D. 40, UL. A.SUVOROVA     KALININGRAD ","улица Суворова, 40, Калининград, Россия",54.693613,20.472632,-0.073875214827471
917,7568.0,5478.0,UL. POLUBOYAROVA          NARO-FOMINSK,"улица Полубоярова, Наро-Фоминск, Московская область, Россия",55.384114,36.74529,0.0250699522488189
919,7579.0,5478.0,"D. 23, UL. PUSHKINA       NOVOKUZNETSK","улица Пушкина, 23, микрорайон Абашево, Новокузнецк, Кемеровская область, Россия, 654013",53.80091,87.375768,-0.0215856550891478
920,7580.0,5478.0,"D. 144 A, UL. SUVOROVA    PENZA G     ","улица Суворова, 144А, Пенза, Россия",53.202729,44.997807,0.0203687061543386
921,7585.0,5478.0,"D. 91, UL. KARLA MARKSA   KHABAROVSK G","улица Карла Маркса, 91, Хабаровск, Россия, 680009",48.497492,135.097932,0.0229851930758011
922,7588.0,5478.0,"D. 9A, UL. RADUZHNAYA     ZASECHNOE S ","Радужная улица, 9А, микрорайон Город Спутник, село Засечное, Пензенский район, Пензенская область, Россия, 440514",53.141741,45.039049,0.0118333451780143
923,7590.0,5478.0,"D. 98, UL. TREHGORNAYA    KHABAROVSK G","Трёхгорная улица, 98, Хабаровск, Россия",48.546151,135.054058,0.0420560698380462
924,7592.0,5478.0,"D. 32, PR-KT GAGARINA     PROKOPYEVSK ","проспект Гагарина, 32, Прокопьевск, Кемеровская область, Россия, 653033",53.872518,86.636769,-0.1450012314747548
925,7596.0,5478.0,"D. 28, LITER N, UL. LENIN KHABAROVSK G","улица Ленина, 28, Хабаровск, Россия, 680030",48.471485,135.076157,0.0101184271031009
926,7600.0,5478.0,"D. 13, UL. MAIOROVA       OZINKI RP   ","улица Майорова, рабочий посёлок Озинки, Озинский район, Саратовская область, Россия",51.195909,49.738406,-0.0566048402061062
927,7609.0,5478.0,"D. 39, UL. LENINA         PEREYASLAVKA","улица Ленина, 39, рабочий посёлок Переяславка, район им. Лазо, Хабаровский край, Россия",47.967438,135.053879,0.0850943146467408
928,7613.0,5478.0,"D. 45A, PR-KT STROITELEI  PENZA G     ","проспект Строителей, 45А, Пенза, Россия, 440066",53.22211,44.894492,-0.0250550888755552
929,7614.0,5478.0,"D. 63, UL. MICHURINA      SARATOV-63 N","садоводческое некоммерческое товарищество имени Мичурина, Новоусманский район, Воронежская область, Россия",51.611187,39.465838,-0.0788427382283756
930,7615.0,5478.0,"D. 71, UL. VOLGOGRADSKAYA SARANSK G   ","Волгоградская улица, 71, Саранск, Республика Мордовия, Россия, 430009",54.185631,45.216915,-0.049683474250573
931,7634.0,5478.0,"D. 25, UL. SOVETSKAYA     BELOVO G    ","Советская улица, 25, Белово, Кемеровская область, Россия, 652600",54.417352,86.304051,0.0228915617213839
932,7641.0,5478.0,"D. 1, MKR. DEVICH'YA SOPK CHITA G     ","микрорайон Девичья Сопка, 1к1, Чита, Забайкальский край, Россия",52.063594,113.399584,-0.0335029011310946
933,7652.0,5478.0,"D. 117, UL. KOMAROVA      BALAKOVO G  ","улица Комарова, 117, Балаково, Саратовская область, Россия, 413841",52.006523,47.792224,-0.0054684825881033
934,7661.0,5478.0,"D. 23, PR-KT DZERZHINSKOG ORENBURG G  ","проспект Дзержинского, 23, Оренбург, Россия, 460044",51.833429,55.128827,-0.0735609573049602
935,7662.0,5478.0,"D. 44, UL. KRASNAYA PRESN TYNDA G     ","улица Красная Пресня, 44, Тында, Амурская область, Россия, 676282",55.149568,124.743294,-0.0449697861823962
936,7679.0,5478.0,"D. 6, UL. GAGARINA        ZAPLAVNOE S ","улица Гагарина, 6, село Заплавное, Ленинский район, Волгоградская область, Россия",48.708958,45.016888,-0.1386901302838171
937,7716.0,5478.0,"D. 2/1, MKR. MIRNYI       SAYANSK G   ","9-й микрорайон, 2, Саянск, Иркутская область, Россия",54.109459,102.193577,-0.1112393265429145
938,7719.0,5478.0,"D. 14, UL. SOVETSKAYA     KAMENSK PGT ","Советская улица, 14, поселок городского типа Каменск, Кабанский район, Республика Бурятия, Россия",51.983815,106.584039,-0.0777065973032893
939,7733.0,5478.0,"D. 12A, UL. TERESHKOVOI   ONOKHOY PGT ","улица Терешковой, 12А, поселок городского типа Онохой, Заиграевский район, Республика Бурятия, Россия, 671300",51.930207,108.071587,0.0211084385408086
940,7747.0,5478.0,"D. 31, SH. SVERDLOVSKOE   NIZHNIY TAGI","Свердловское шоссе, 31, Нижний Тагил, Свердловская область, Россия, 622001",57.875754,60.015213,-0.0534235028125157
941,7749.0,5478.0,"D. 24, UL. PIONERSKAYA    KOTOVSK G   ","Пионерская улица, 24, Котовск, Тамбовская область, Россия, 393190",52.590048,41.503442,-0.0323475294444116
942,7775.0,5478.0,"D. 1, UL. MARSHALA ZHUKOV VORONEZH G  ","улица Маршала Жукова, 1, Воронеж, Россия, 394077",51.70802,39.172906,-0.0060008753434884
943,7781.0,5478.0,"D. 13, UL. SHIRYAMOVA     IRKUTSK G   ","улица Ширямова, 13, Иркутск, Россия, 664009",52.273009,104.355723,0.0042779287647939
944,7782.0,5478.0,"D. 6, UL. ORDZHONIKIDZE   ELETS G     ","улица Орджоникидзе, 6, Елец, Липецкая область, Россия, 399773",52.612145,38.528437,0.0125765237832187
945,7785.0,5478.0,"D. 13, UL. SHIRYAMOVA     IRKUTSK G   ","улица Ширямова, 13, Иркутск, Россия, 664009",52.273009,104.355723,0.0108262952158003
946,7786.0,5478.0,"D. 136, UL. BEBELYA       EKATERINBURG","улица Бебеля, 136, Екатеринбург, Свердловская область, Россия, 620141",56.860757,60.552325,-0.0141989455874981
947,7787.0,5478.0,"D. 1, PL. BAHCHIVANDZHI   EKATERINBURG","площадь Бахчиванджи, 1, Екатеринбург, Свердловская область, Россия, 620025",56.750211,60.801671,-0.0387166202432622
948,7800.0,5478.0,"D. 6, UL. ORDZHONIKIDZE   ELETS G     ","улица Орджоникидзе, 6, Елец, Липецкая область, Россия, 399773",52.612145,38.528437,0.0433996375813428
949,7806.0,5478.0,"D. 172, PR-KT LENINSKII   VORONEZH G  ","Ленинский проспект, 172, Воронеж, Россия, 394033",51.693228,39.269978,-0.0177195428248212
950,7807.0,5478.0,"D. 172, PR-KT LENINSKII   VORONEZH G  ","Ленинский проспект, 172, Воронеж, Россия, 394033",51.693228,39.269978,-0.044061715674304
951,7812.0,5478.0,"D. 188, UL. KIROVA        BELOGORSK G ","улица Кирова, 186, Белогорск, Амурская область, Россия",50.915733,128.498899,0.0473129782565692
952,7816.0,5478.0,"D. 55, UL. LAZO           BLAGOVESHCHE","улица Лазо, 55, Благовещенск, Амурская область, Россия, 675002",50.259178,127.566681,0.0127560072764352
953,7823.0,5478.0,"D. 1A, UL. VOENNOE SHOSSE VLADIVOSTOK ","Военное шоссе, 1А, Владивосток, Приморский край, Россия",43.133059,131.915444,-0.1228854801300296
954,7829.0,5478.0,"D. 17, UL. GRECHESKAYA    TAGANROG G  ","Греческая улица, 17, Таганрог, Ростовская область, Россия, 347922",47.206396,38.944168,-0.1105575074099586
955,7831.0,5478.0,"D. 120/8, UL. MINSKAYA    KRASNODAR G ","Минская улица, 120/8, микрорайон Сельскохозяйственный Институт, Краснодар, Россия, 350004",45.037082,38.932329,0.0023265857616727
956,7832.0,5478.0,"D. 7, UL. ALEKSANDRA MATR KRASNOYARSK ","улица Александра Матросова, 7, Красноярск, Россия, 660093",55.987916,92.888199,-0.0500624524279348
957,7842.0,5478.0,"D. 35, UL. DZERZHINSKOGO  KALININGRAD ","улица Дзержинского, 35, Калининград, Россия, 236004",54.69583,20.525669,-0.0754959121426313
958,7844.0,5478.0,"D. 85, UL. OBORONNAYA     TULA G      ","Оборонная улица, 85, Тула, Россия",54.17809,37.628837,-0.0450716672826046
959,7846.0,5478.0,"D. 1, KORP. 1, UL. GAGARI OMSK G      ","улица Гагарина, 1, деревня Захарьино, район Южное Бутово, Юго-Западный административный округ, Москва, Россия",55.497954,37.591306,-0.0373262022019002
960,7853.0,5478.0,"D. 182, UL. NOVO-SADOVAYA SAMARA G    ","Ново-Садовая улица, 182, Самара, Россия, 443124",53.237989,50.192298,0.0061015590083768
961,7873.0,5478.0,"D. 9, PL. REVOLUCII       NIZHNIY NOVG","площадь Революции, 9, Нижний Новгород, Россия, 603002",56.320338,43.947623,-0.006490128590947
962,7887.0,5478.0,"D. 83, PR-KT LENINA       CHELYABINSK ","проспект Ленина, 83, Челябинск, Россия, 454080",55.158241,61.371373,-0.0120726335454343
963,7888.0,5478.0,"D. 83, PR-KT LENINA       CHELYABINSK ","проспект Ленина, 83, Челябинск, Россия, 454080",55.158241,61.371373,-0.0082564056487479
964,7895.0,5478.0,"D. 6, MKR. STEPNOI        YASNOGORSK P","Степной микрорайон, 6, поселок городского типа Ясногорск, Оловяннинский район, Забайкальский край, Россия",50.873874,115.698239,-0.049565992941051
965,7920.0,5478.0,"D. 20, UL. LENINA         ALDAN G     ","улица Ленина, 20, Алдан, Республика Саха (Якутия), Россия, 678901",58.608897,125.388087,0.0515285375938519
966,7921.0,5478.0,"D. 20, UL. LENINA         ALDAN G     ","улица Ленина, 20, Алдан, Республика Саха (Якутия), Россия, 678901",58.608897,125.388087,0.0816293622610573
967,7942.0,5478.0,"D. 25B, UL. PROFSOUZNAYA  KOSTROMA G  ","Профсоюзная улица, 25, Кострома, Россия, 156016",57.735799,40.999792,-0.0409555108147316
968,7965.0,5478.0,"D. 7, PR-KT LENINA        KEMEROVO G  ","проспект Ленина, 7, Кемерово, Россия, 650025",55.343927,86.064982,-0.0456527888347265
970,7991.0,5478.0,"D. 24, UL. LENINA         PERM G      ","улица Ленина, 24, Пермь, Россия",58.01456,56.250733,-0.0322411387929453
971,7996.0,5478.0,"D. 22, PR-KT POBEDY       KOMSOMOLSK-N","проспект Победы, 22, Комсомольск-на-Амуре, Хабаровский край, Россия, 681014",50.589073,137.059817,-0.0040009524617031
972,7998.0,5478.0,"D. 5, UL. KRASNOGVARDEISK NOVOALTAYSK ","Красногвардейская улица, 5, Новоалтайск, Алтайский край, Россия, 658080",53.413899,83.928869,-0.0690434333068269
973,8009.0,5478.0,"D. 26, UL. VESNY          KRASNOYARSK ","улица Весны, 26, микрорайон Взлётка, Советский район, Красноярск, Россия",56.039057,92.916738,-0.0306278715661949
974,8010.0,5478.0,"D. 26, UL. VESNY          KRASNOYARSK ","улица Весны, 26, микрорайон Взлётка, Советский район, Красноярск, Россия",56.039057,92.916738,-0.0067174974180924
975,8011.0,5478.0,"D. 26, UL. VESNY          KRASNOYARSK ","улица Весны, 26, микрорайон Взлётка, Советский район, Красноярск, Россия",56.039057,92.916738,0.0071616957399565
976,8012.0,5478.0,"D. 90A, UL. 20-LETIYA OKT VORONEZH G  ","улица 20-летия Октября, 90А, Воронеж, Россия, 394006",51.654757,39.189417,-0.02241508243657
977,8013.0,5478.0,"D. 90A, UL. 20-LETIYA OKT VORONEZH G  ","улица 20-летия Октября, 90А, Воронеж, Россия, 394006",51.654757,39.189417,-0.0479784350677596
978,8014.0,5478.0,"D. 90A, UL. 20-LETIYA OKT VORONEZH G  ","улица 20-летия Октября, 90А, Воронеж, Россия, 394006",51.654757,39.189417,-0.0430546243600288
979,8015.0,5478.0,"D. 90A, UL. 20-LETIYA OKT VORONEZH G  ","улица 20-летия Октября, 90А, Воронеж, Россия, 394006",51.654757,39.189417,-0.0065117400471263
980,8021.0,5478.0,"D. 35A, PR-KT LENINA      VLADIMIR G  ","проспект Ленина, 35А, Владимир, Россия, 600015",56.118028,40.363066,0.0104160064729356
981,8040.0,5478.0,"D. 468/5, UL. SEROVA      STAVROPOL G ","улица Серова, 468/5, Ставрополь, Россия, 355013",45.033553,42.019093,-0.0204681077733933
982,8044.0,5478.0,"D. 2K, UL. OMSKAYA        ROSTOV-NA-DO","Омская улица, 2Б, Ростов-на-Дону, Россия",47.260522,39.720771,-0.0397856301424063
983,8047.0,5478.0,"D. 1/34, PR-KT TRAKTOROST CHEBOXARY G ","1-й микрорайон, 34, Московский, Москва, Россия",55.597698,37.353504,0.0088565257890719
984,8052.0,5478.0,"D. 43, PR-KT SHAHTEROV    PROKOPYEVSK ","проспект Шахтёров, 43, Прокопьевск, Кемеровская область, Россия, 653000",53.887242,86.748456,-0.0514910739330631
985,8053.0,5478.0,"D. 43, PR-KT SHAHTEROV    PROKOPYEVSK ","проспект Шахтёров, 43, Прокопьевск, Кемеровская область, Россия, 653000",53.887242,86.748456,-0.0564283874867105
986,8054.0,5478.0,"D. 221, UL. BORISA BOGATK NOVOSIBIRSK ","улица Бориса Богаткова, 221, Новосибирск, Россия, 630089",55.037252,82.976251,-0.0340846081569893
987,8055.0,5478.0,"D. 221, UL. BORISA BOGATK NOVOSIBIRSK ","улица Бориса Богаткова, 221, Новосибирск, Россия, 630089",55.037252,82.976251,-0.0058059206776246
988,8056.0,5478.0,"D. 221, UL. BORISA BOGATK NOVOSIBIRSK ","улица Бориса Богаткова, 221, Новосибирск, Россия, 630089",55.037252,82.976251,-0.0352022190623037
989,8057.0,5478.0,"D. 221, UL. BORISA BOGATK NOVOSIBIRSK ","улица Бориса Богаткова, 221, Новосибирск, Россия, 630089",55.037252,82.976251,0.0046216227467439
990,8069.0,5478.0,"D. 20, UL. ZHURAVLEVA     CHITA G     ","улица Журавлёва, 20, Чита, Забайкальский край, Россия, 672000",52.034694,113.496818,-0.0003040087324901
991,8072.0,5478.0,"D. 251 A, UL. M.GOR'KOGO  SERDOBSK G  ","улица Максима Горького, 251А, Сердобск, Пензенская область, Россия",52.47595,44.218007,-0.0826405026443332
992,8074.0,5478.0,"D. 23, UL. PRISHVINA      MOSKVA G    ","улица Пришвина, 23, Москва, Россия, 127560",55.885494,37.604673,0.0256778446023862
993,8075.0,5478.0,"D. 23, UL. PRISHVINA      MOSKVA G    ","улица Пришвина, 23, Москва, Россия, 127560",55.885494,37.604673,0.017810625156821
994,8076.0,5478.0,"D. 23, UL. PRISHVINA      MOSKVA G    ","улица Пришвина, 23, Москва, Россия, 127560",55.885494,37.604673,0.0071741625942565
995,8077.0,5478.0,"D. 23, UL. PRISHVINA      MOSKVA G    ","улица Пришвина, 23, Москва, Россия, 127560",55.885494,37.604673,0.0023516622691323
996,8106.0,5478.0,"D. 16, UL. KANTEMIROVA    BLAGOVESHCHE","улица Кантемирова, 16, 2-й микрорайон, Благовещенск, Амурская область, Россия",50.30109,127.521837,0.0081843828748439
997,8110.0,5478.0,"D. 160I, PR-KT IM GAZETY  KRASNOYARSK ","проспект имени Газеты Красноярский Рабочий, 160, Красноярск, Россия, 660010",55.997396,92.904692,-0.0606767859137742
998,8111.0,5478.0,"D. 160I, PR-KT IM GAZETY  KRASNOYARSK ","проспект имени Газеты Красноярский Рабочий, 160, Красноярск, Россия, 660010",55.997396,92.904692,-0.0890578552945783
999,8112.0,5478.0,"D. 160I, PR-KT IM GAZETY  KRASNOYARSK ","проспект имени Газеты Красноярский Рабочий, 160, Красноярск, Россия, 660010",55.997396,92.904692,-0.0619772605295504
1000,8113.0,5478.0,"D. 160I, PR-KT IM GAZETY  KRASNOYARSK ","проспект имени Газеты Красноярский Рабочий, 160, Красноярск, Россия, 660010",55.997396,92.904692,-0.1085640268888845
1001,8116.0,5478.0,"D. 92, UL. SHERONOVA      KHABAROVSK G","улица Шеронова, 92, Хабаровск, Россия, 680000",48.481143,135.067452,0.0221815726607411
1002,8125.0,5478.0,"D. 45, UL. LENINA         RYAZAN G    ","улица Ленина, 45, Рязань, Россия, 390000",54.627783,39.745771,-0.0016327241938674
1003,8138.0,5478.0,"D. 3, STR. 10, UL. NEVEZH KURGAN G    ","10-я Больничная улица, 6, Курган, Россия, 640026",55.425047,65.32591,-0.0010309683854
1004,8143.0,5478.0,"D. 7, KORP. 1, UL. BARKLA MOSKVA G    ","Старая Басманная улица, 7с1, Москва, Россия, 105064",55.764663,37.657485,-0.0388924330171672
1005,8145.0,5478.0,"D. 7, KORP. 1, UL. BARKLA MOSKVA G    ","Старая Басманная улица, 7с1, Москва, Россия, 105064",55.764663,37.657485,-0.0048681204474814
1006,8146.0,5478.0,"D. 7, KORP. 1, UL. BARKLA MOSKVA G    ","Старая Басманная улица, 7с1, Москва, Россия, 105064",55.764663,37.657485,-0.0012185763379497
1007,8155.0,5478.0,"D. 30, UL. LENINA         KURSK G     ","улица Ленина, 30, Курск, Россия, 305000",51.737936,36.192368,-0.0689716631583024
1008,8163.0,5478.0,"29, UL. ZAPADNYI OBHOD    KRASNODAR G ","улица Западный Обход, 29, Краснодар, Россия, 350053",45.080568,38.893755,-0.0324630317821517
1009,8164.0,5478.0,"D. 4, UL. REVOLUCII       GORYACHIY KL","улица Революции, 4, Горячий Ключ, Краснодарский край, Россия, 353290",44.635753,39.133803,-0.0812035334943346
1010,8173.0,5478.0,"D. 1, UL. KOMMUNISTICHESK MYTISHCHI G ","Коммунистическая улица, 1, Мытищи, Московская область, Россия, 141011",55.891835,37.748125,0.0360558143259925
1011,8197.0,5478.0,"D. 24/1, UL. POBEDY       OSINNIKI G  ","улица Победы, 24, Осинники, Кемеровская область, Россия, 652811",53.597236,87.336485,-0.0648701189164626
1012,8202.0,5478.0,"D. 24/1, UL. POBEDY       OSINNIKI G  ","улица Победы, 24, Осинники, Кемеровская область, Россия, 652811",53.597236,87.336485,-0.0314893319594982
1013,8213.0,5478.0,"D. 34, UL. KOMSOMOL'SKAYA NOVOMOSKOVSK","улица Мира, 34, Новомосковск, Тульская область, Россия, 301665",54.023478,38.262266,-0.0522138561725882
1014,8230.0,5478.0,"D. 5/1, UL. VZLETNAYA     KRASNOYARSK ","Взлётная улица, 5с1, Красноярск, Россия, 660135",56.033389,92.916675,-0.0347448575631512
1015,8234.0,5478.0,"D. 91, UL. KARLA MARKSA   KHABAROVSK G","улица Карла Маркса, 91, Хабаровск, Россия, 680009",48.497492,135.097932,-0.0229161925705233
1016,8258.0,5478.0,"D. 54, PR-KT LENINA       TULA G      ","проспект Ленина, 54, Тула, Россия, 300012",54.182833,37.604969,0.0438977506966868
1017,8259.0,5478.0,"D. 54, PR-KT LENINA       TULA G      ","проспект Ленина, 54, Тула, Россия, 300012",54.182833,37.604969,0.0164341949074694
1018,8260.0,5478.0,"D. 34, PR-KT LENINA       MURMANSK G  ","проспект Ленина, 34, Мурманск, Россия, 183038",68.956985,33.067489,0.008818292912803
1019,8285.0,5478.0,"D. 171, PR-KT MOSKOVSKII  KALININGRAD ","Московский проспект, 171, Калининград, Россия, 236006",54.710261,20.541794,-0.007314990786886
1020,8288.0,5478.0,"D. 67, UL. DZERZHINSKOGO  KURSK G     ","улица Дзержинского, 67, Курск, Россия, 305035",51.723081,36.173405,-0.0894947666637952
1021,8301.0,5478.0,"D. 1, UL. UBILEINAYA      BELOVO G    ","Юбилейная улица, 1, Белово, Кемеровская область, Россия, 652612",54.411531,86.312666,-0.0334779534871298
1022,8303.0,5478.0,"D. 20, UL. BAUMANA        KEMEROVO G  ","улица Баумана, 20, Кемерово, Россия, 650040",55.317445,86.095525,0.0116716144442302
1023,8305.0,5478.0,"D. 25, PR-KT MOSKOVSKII   ARKHANGELSK ","Московский проспект, 25, Архангельск, Россия",64.532695,40.592595,-0.0679771301131525
1024,8308.0,5478.0,"D. 10, PL. POBEDY         KALININGRAD ","площадь Победы, 10, Калининград, Россия",54.719778,20.50384,-0.0881948775811839
1025,8320.0,5478.0,"D. 22, PR-KT POBEDY       KOMSOMOLSK-N","проспект Победы, 22, Комсомольск-на-Амуре, Хабаровский край, Россия, 681014",50.589073,137.059817,0.0761282272330167
1026,8321.0,5478.0,"D. 51, LIT. A, PR-KT LENI KRASNOE SELO","проспект Ленина, 51, Красное Село, Санкт-Петербург, Россия, 198320",59.7412,30.090687,0.0235920014487579
1027,8332.0,5478.0,"D. 110, UL. BELINSKOGO    NIZHNIY NOVG","улица Белинского, 110, Нижний Новгород, Россия, 603006",56.317587,44.020045,-0.0575393553792978
1028,8333.0,5478.0,"D. 3, PR-KT LENINA        SAMARA G    ","проспект Ленина, 3, Самара, Россия, 443110",53.209265,50.139989,0.0561316896410163
1029,8334.0,5478.0,"D. 3, PR-KT LENINA        SAMARA G    ","проспект Ленина, 3, Самара, Россия, 443110",53.209265,50.139989,0.0508611908586864
1030,8335.0,5478.0,"D. 87/22, UL. LOMONOSOVA  SEVERODVINSK","улица Ломоносова, 87, Северодвинск, Архангельская область, Россия, 164515",64.549135,39.776736,-0.057374061825375
1031,8349.0,5478.0,"52 B, UL. LENINA          VOLZHSK G   ","улица Ленина, 52, Волжск, Республика Марий Эл, Россия, 425000",55.864293,48.364792,-0.0905965654667203
1032,8350.0,5478.0,"D. 52B, UL. LENINA        VOLZHSK G   ","улица Ленина, 52, Волжск, Республика Марий Эл, Россия, 425000",55.864293,48.364792,-0.0836526759054856
1033,8357.0,5478.0,"D. 31, UL. SKAL'NAYA      MURMANSK G  ","Скальная улица, 31, Мурманск, Россия, 183036",68.975853,33.11421,-0.0550996655353595
1034,2978.0,8083.0,"Vakhrusheva, 13        Artem          ","улица Вахрушева, 13, Артём, Приморский край, Россия, 692754",43.34735,132.124104,0.1012601194940714
1035,2982.0,8083.0,"Oktyabrskaya, 2        Zaigrayevo     ","Октябрьская улица, 2, поселок городского типа Заиграево, Заиграевский район, Республика Бурятия, Россия",51.834286,108.26556,0.1637724124604081
1036,2985.0,8083.0,"ZHYKOVA, 18            Abakan         ","улица Маршала Жукова, 18, Абакан, Республика Хакасия, Россия, 655017",53.723757,91.462052,0.1351480044211398
1037,2995.0,8083.0,"SOVETSKAYA, 139A       Irkutsk        ","Советская улица, 139А, Иркутск, Россия, 664009",52.280007,104.356586,0.1137469351079808
1038,3004.0,8083.0,"BORISENKO, 35          Vladivostok    ","улица Борисенко, 35, Владивосток, Приморский край, Россия, 690011",43.097284,131.956541,0.1770179956399523
1039,3007.0,8083.0,"STROITELNAYA, 7A       Nizhniy Kuranak","Строительная улица, 7А, посёлок Нижний Куранах, Алданский муниципальный район, Республика Саха (Якутия), Россия, 678940",58.820673,125.534288,0.194448379962027
1040,3009.0,8083.0,"KRYLOVA, 66B           Abakan         ","улица Крылова, 66А, Абакан, Республика Хакасия, Россия, 655017",53.736515,91.447876,0.1249213321393584
1041,3010.0,8083.0,"ISKROVSKIY, 29         Sankt-Peterburg","Искровский проспект, 29, Санкт-Петербург, Россия, 193230",59.89899,30.471977,0.1649664553497788
1042,3011.0,8083.0,"2 SOVETSKAYA, 17       Sankt-Peterburg","2-я Советская улица, 17, Санкт-Петербург, Россия, 191036",59.931648,30.368096,0.1497385283698987
1043,3014.0,8083.0,"KOCHETOVA, 104         Kyzyl          ","улица Кочетова, 104, Кызыл, Республика Тыва, Россия, 667005",51.71792,94.423231,0.179990441893091
1044,3020.0,8083.0,"KOMSOMOLSKAYA, 76      Tolyatti       ","Комсомольская улица, 76, Тольятти, Самарская область, Россия, 445009",53.519311,49.416485,0.1521736272550975
1045,3026.0,8083.0,"LENINA, 375            Stavropol      ","улица Ленина, 375, Ставрополь, Россия, 355029",45.036458,41.935352,0.2169927558769356
1046,3034.0,8083.0,"IRKUTSKIY TR., 26      Tomsk          ","Иркутский тракт, 26, Томск, Россия, 634049",56.502832,85.006345,0.2186083166997159
1047,3042.0,8083.0,339 Strelkovoy Divizii Rostov-na-Donu ,"улица 339-й Стрелковой Дивизии, микрорайон Западный, Ростов-на-Дону, Россия",47.225126,39.623645,0.2015145113755252
1048,3053.0,8083.0,"LENINGRADSKIY PR,39.3  Moskva         ","Ленинградский проспект, 39с3, Москва, Россия, 125167",55.789239,37.542994,0.1473095154877619
1049,3056.0,8083.0,"LENINA, 73             Tomsk          ","проспект Ленина, 73, Томск, Россия, 634050",56.475882,84.950469,0.1047109640430041
1050,3064.0,8083.0,"Savvinskoye sh, 10     ZHeleznodorozhn","Саввинское шоссе, 10, микрорайон Железнодорожный, Балашиха, Московская область, Россия, 143986",55.744161,38.01487,0.1624233777019412
1051,3065.0,8083.0,"BAUMANSKAYA, 9         Norilsk        ","Бауманская улица, 9, Норильск, Красноярский край, Россия, 663332",69.490557,88.383354,0.1958730342754318
1052,3066.0,8083.0,"OKTYABRSKAYA, 2        Norilsk        ","Октябрьская улица, 2, Норильск, Красноярский край, Россия",69.315628,88.206602,0.2086663621654965
1053,3070.0,8083.0,"TURGENEVA, 135.1       Krasnodar      ","улица Тургенева, 135/1, Фестивальный микрорайон, Краснодар, Россия, 350049",45.056047,38.960347,0.2186083166997159
1054,3071.0,8083.0,"Akademika Tupoleva,15k2Moskva         ","набережная Академика Туполева, 15к2, Москва, Россия, 105005",55.762166,37.681155,-0.0003543988726389
1055,3074.0,8083.0,"Polzunova,15/1         Novosibirsk    ","улица Ползунова, 15к1, Новосибирск, Россия, 630051",55.063947,82.988118,0.1221200933542069
1056,3090.0,8083.0,"AMURSKAYA, 187         Blagoveshchensk","Амурская улица, 187, Благовещенск, Амурская область, Россия",50.263497,127.536947,0.0955678494724618
1057,3102.0,8083.0,"Sudostroitelnaya, 58   Krasnoyarsk    ","Судостроительная улица, 58, Красноярск, Россия, 660012",55.981953,92.842025,0.1784175648121282
1058,3106.0,8083.0,"MICHURINA, 52          Belgorod       ","улица Мичурина, 52, Белгород, Россия, 308007",50.612622,36.584474,0.1280273125760211
1060,3128.0,8083.0,"RUBEZHNAYA, 176        Ufa            ","Рубежная улица, 176, Уфа, Республика Башкортостан, Россия, 450018",54.678416,55.930295,0.0653628085043708
1061,3144.0,8083.0,"LENINSKY PR., 26       Norilsk        ","Ленинский проспект, 26, Норильск, Красноярский край, Россия, 663302",69.350428,88.200269,0.1427511864643021
1062,3149.0,8083.0,"VULKANNAYA, 59         Petropavlovsk-K","Вулканная улица, 59, Петропавловск-Камчатский, Камчатский край, Россия, 683023",53.082883,158.633882,0.1798326714942383
1063,3150.0,8083.0,"Truda, 166             CHelyabinsk    ","улица Труда, 166, Челябинск, Россия, 454080",55.170784,61.374562,0.1384076249429142
